x,y,rho,u,v,p,rho_exact,u_exact,v_exact,p_exact
0.05,0.1525,0.617911,4.49172e-19,-1.65876,0.204699,1,-2,0,0.4
0.05,0.1535,0.613143,4.34221e-19,-1.65355,0.202512,1,-2,0,0.4
0.05,0.1545,0.608396,4.19456e-19,-1.64833,0.200341,1,-2,0,0.4
0.05,0.1555,0.603671,4.05502e-19,-1.6431,0.198187,1,-2,0,0.4
0.05,0.1565,0.598969,3.92833e-19,-1.63786,0.19605,1,-2,0,0.4
0.05,0.1575,0.594288,3.81702e-19,-1.63262,0.193929,1,-2,0,0.4
0.05,0.1585,0.589629,3.72134e-19,-1.62737,0.191826,1,-2,0,0.4
0.05,0.1595,0.584994,3.63955e-19,-1.62211,0.189739,1,-2,0,0.4
0.05,0.1605,0.58038,3.56852e-19,-1.61684,0.187668,1,-2,0,0.4
0.05,0.1615,0.57579,3.50455e-19,-1.61157,0.185615,1,-2,0,0.4
0.05,0.1625,0.571223,3.444e-19,-1.60628,0.183578,1,-2,0,0.4
0.05,0.1635,0.566678,3.38388e-19,-1.601,0.181558,1,-2,0,0.4
0.05,0.1645,0.562157,3.32217e-19,-1.5957,0.179555,1,-2,0,0.4
0.05,0.1655,0.557658,3.25786e-19,-1.5904,0.177568,1,-2,0,0.4
0.05,0.1665,0.553184,3.19089e-19,-1.5851,0.175598,1,-2,0,0.4
0.05,0.1675,0.548732,3.12197e-19,-1.57978,0.173645,1,-2,0,0.4
0.05,0.1685,0.544304,3.0523e-19,-1.57447,0.171708,1,-2,0,0.4
0.05,0.1695,0.5399,2.98342e-19,-1.56914,0.169787,1,-2,0,0.4
0.05,0.1705,0.535519,2.91708e-19,-1.56381,0.167884,1,-2,0,0.4
0.05,0.1715,0.531162,2.85538e-19,-1.55848,0.165996,1,-2,0,0.4
0.05,0.1725,0.526828,2.80144e-19,-1.55314,0.164125,1,-2,0,0.4
0.05,0.1735,0.522518,2.76117e-19,-1.54779,0.162271,1,-2,0,0.4
0.05,0.1745,0.518232,2.74731e-19,-1.54244,0.160432,1,-2,0,0.4
0.05,0.1755,0.51397,2.78543e-19,-1.53708,0.15861,1,-2,0,0.4
0.05,0.1765,0.509731,2.91608e-19,-1.53172,0.156804,1,-2,0,0.4
0.05,0.1775,0.505517,3.18557e-19,-1.52635,0.155014,1,-2,0,0.4
