# x y Cp
5.005179102984483874e-01 5.288189797239247619e-02 -4.083177749473066442e-01
5.055074902260124903e-01 5.256411905942848933e-02 -4.077419237732876622e-01
5.104967271964306885e-01 5.224099979854451847e-02 -4.073045201943281679e-01
5.154856208085549785e-01 5.191262135637302738e-02 -4.063908235983670902e-01
5.204741707796221029e-01 5.157906285633496318e-02 -4.057468985555762742e-01
5.254623769356854268e-01 5.124040144926494955e-02 -4.051213503221045564e-01
5.304502391950594031e-01 5.089671228568657529e-02 -4.037547909443567340e-01
5.354377576329508726e-01 5.054806843817415130e-02 -4.035433170040357287e-01
5.404249323856075149e-01 5.019454106459740605e-02 -4.027034600010965804e-01
5.454117635585432611e-01 4.983619962295275652e-02 -4.023070250534037107e-01
5.503982513262455356e-01 4.947311193571181376e-02 -4.015283184599520161e-01
5.553843961588331712e-01 4.910534407052095235e-02 -4.005010913607091605e-01
5.603701984651070500e-01 4.873295998704429977e-02 -3.998822384423713627e-01
5.653556584417958053e-01 4.835602168912506160e-02 -3.985225195046719349e-01
5.703407766832585546e-01 4.797458966527400753e-02 -3.984959789229059468e-01
5.753255537046144674e-01 4.758872304603557757e-02 -3.976474824730120705e-01
5.803099897926584649e-01 4.719847953305311705e-02 -3.970001121936970745e-01
5.852940858159280113e-01 4.680391473699402338e-02 -3.961203972500402237e-01
5.902778423473231673e-01 4.640508221632125979e-02 -3.956301121196613146e-01
5.952612596320796534e-01 4.600203416175925597e-02 -3.946888850794662007e-01
6.002443382988267295e-01 4.559482157768360994e-02 -3.935505898901274224e-01
6.052270789064714274e-01 4.518349426755699505e-02 -3.937049008420410723e-01
6.102094821976358219e-01 4.476810012414134815e-02 -3.931037914064717254e-01
6.151915488158137268e-01 4.434868491149265846e-02 -3.923577082174153352e-01
6.201732789219404074e-01 4.392529304476014418e-02 -3.918377139139467280e-01
6.251546730815180641e-01 4.349796790114714151e-02 -3.912960746818630597e-01
6.301357321531259048e-01 4.306675179905693207e-02 -3.908254211632769537e-01
6.351164564340445740e-01 4.263168537518151335e-02 -3.903272433809746866e-01
6.400968461021090405e-01 4.219280714826824374e-02 -3.899712402188961757e-01
6.450769016288528945e-01 4.175015421110419428e-02 -3.896248084286807467e-01
6.500566237232812128e-01 4.130376273012047877e-02 -3.892543676003684672e-01
6.550360124643844761e-01 4.085366800129903303e-02 -3.886658760092687181e-01
6.600150678124490078e-01 4.039990372494155907e-02 -3.882719289679463226e-01
6.649937903996953059e-01 3.994250148326625172e-02 -3.879663526966006803e-01
6.699721805692659959e-01 3.948149151648766564e-02 -3.875056272201377050e-01
6.749502379111109729e-01 3.901690328532108482e-02 -3.871958465434108820e-01
6.799279626820142752e-01 3.854876530376251387e-02 -3.868139656969599161e-01
6.849053550259078804e-01 3.807710454588991017e-02 -3.863583776816006954e-01
6.898824145325098689e-01 3.760194610709227669e-02 -3.858942487597285531e-01
6.948591408343152143e-01 3.712331381096065086e-02 -3.853321933736382210e-01
6.998355343717507226e-01 3.664123056948664914e-02 -3.846559816732464943e-01
7.048115949233672017e-01 3.615571844693171721e-02 -3.838771788858589828e-01
7.097873213162274597e-01 3.566679805501030143e-02 -3.829630120473870303e-01
7.147627134268392801e-01 3.517448815985843580e-02 -3.809291808592999984e-01
7.197377705453353869e-01 3.467880645807326634e-02 -3.777441399689287493e-01
7.247124924909760235e-01 3.417976973188205370e-02 -3.715362193998063001e-01
7.296868788880623846e-01 3.367739376600832613e-02 -3.597667957054152543e-01
7.346609281718994300e-01 3.317169294689022163e-02 -3.391353132101929124e-01
7.396346394036570349e-01 3.266268010803204114e-02 -3.031713769232286526e-01
7.446080113052941929e-01 3.215036709566243545e-02 -2.604316972258490792e-01
7.495810433170404519e-01 3.163476473171214498e-02 -2.210838191381458429e-01
7.545537349428887985e-01 3.111588267891085904e-02 -1.963448356423695418e-01
7.595260837829449496e-01 3.059372942084498392e-02 -1.775112966627772904e-01
