x,y,rho,u,v,p,rho_exact,u_exact,v_exact,p_exact
0.235,0.295,49.4157,4.54971,-4.36327,812.039,1,-2,0,0.4
0.235,0.305,49.6254,4.42344,-4.08961,789.224,1,-2,0,0.4
0.235,0.315,49.8401,4.29349,-3.81622,765.978,1,-2,0,0.4
0.235,0.325,50.0501,4.16016,-3.54333,742.289,1,-2,0,0.4
0.235,0.335,50.2444,4.02372,-3.27121,718.145,1,-2,0,0.4
0.235,0.345,50.4108,3.88444,-3.00011,693.531,1,-2,0,0.4
0.235,0.355,50.5356,3.7425,-2.73031,668.432,1,-2,0,0.4
0.235,0.365,50.6042,3.59808,-2.46212,642.834,1,-2,0,0.4
0.235,0.375,50.6005,3.45127,-2.19586,616.726,1,-2,0,0.4
0.235,0.385,50.5078,3.30212,-1.93189,590.107,1,-2,0,0.4
0.235,0.395,50.3094,3.15064,-1.67059,562.991,1,-2,0,0.4
0.235,0.405,49.9887,2.99683,-1.41238,535.413,1,-2,0,0.4
0.235,0.415,49.5312,2.84064,-1.15768,507.442,1,-2,0,0.4
0.235,0.425,48.9249,2.68207,-0.906975,479.183,1,-2,0,0.4
0.235,0.435,48.1625,2.52115,-0.660738,450.789,1,-2,0,0.4
0.235,0.445,47.2429,2.35795,-0.419494,422.461,1,-2,0,0.4
0.235,0.455,46.1738,2.1924,-0.183769,394.461,1,-2,0,0.4
0.235,0.465,45.0413,2.01432,0.0470127,367.221,1,-2,0,0.4
0.235,0.475,43.7706,1.83035,0.273261,340.518,1,-2,0,0.4
0.235,0.485,42.3554,1.64669,0.493209,314.834,1,-2,0,0.4
0.235,0.495,40.8667,1.46203,0.70385,290.806,1,-2,0,0.4
0.235,0.505,39.3766,1.27445,0.901885,268.974,1,-2,0,0.4
0.235,0.515,37.9588,1.08024,1.08305,249.837,1,-2,0,0.4
0.235,0.525,36.6771,0.874287,1.24194,233.87,1,-2,0,0.4
0.235,0.535,35.5163,0.651485,1.3728,221.437,1,-2,0,0.4
0.235,0.545,34.2925,0.406366,1.47172,212.638,1,-2,0,0.4
0.235,0.555,32.5622,0.126913,1.54019,207.172,1,-2,0,0.4
0.235,0.565,29.647,-0.229842,1.58942,204.522,1,-2,0,0.4
0.235,0.575,25.0928,-0.804419,1.64828,204.543,1,-2,0,0.4
0.235,0.585,19.6628,-1.96565,1.78495,207.879,1,-2,0,0.4
0.235,0.595,15.687,-4.32913,2.11345,213.421,1,-2,0,0.4
0.235,0.605,15.5127,-7.83616,2.64186,213.785,1,-2,0,0.4
0.235,0.615,20.6015,-11.053,3.08053,203.294,1,-2,0,0.4
0.235,0.625,32.7444,-13.037,3.18514,184.957,1,-2,0,0.4
0.235,0.635,53.6277,-14.0356,3.07284,162.056,1,-2,0,0.4
0.235,0.645,83.3722,-14.511,2.92742,137.925,1,-2,0,0.4
0.235,0.655,121.262,-14.7387,2.81549,118.602,1,-2,0,0.4
0.235,0.665,166.139,-14.8518,2.74696,106.462,1,-2,0,0.4
0.235,0.675,216.736,-14.9113,2.71326,101.047,1,-2,0,0.4
0.235,0.685,272.036,-14.9445,2.70468,101.274,1,-2,0,0.4
0.235,0.695,331.392,-14.964,2.71368,106.141,1,-2,0,0.4
0.235,0.705,394.216,-14.9759,2.7341,114.651,1,-2,0,0.4
0.235,0.715,459.569,-14.9834,2.7609,125.772,1,-2,0,0.4
0.235,0.725,526.006,-14.9883,2.79029,138.511,1,-2,0,0.4
0.235,0.735,591.729,-14.9916,2.81971,151.997,1,-2,0,0.4
0.235,0.745,654.876,-14.994,2.84764,165.521,1,-2,0,0.4
0.235,0.755,713.795,-14.9957,2.87326,178.542,1,-2,0,0.4
0.235,0.765,767.22,-14.9969,2.89619,190.67,1,-2,0,0.4
0.235,0.775,814.349,-14.9978,2.91629,201.651,1,-2,0,0.4
0.235,0.785,854.834,-14.9985,2.9336,211.34,1,-2,0,0.4
0.235,0.795,888.733,-14.9989,2.94823,219.682,1,-2,0,0.4
0.235,0.805,916.416,-14.9993,2.96037,226.694,1,-2,0,0.4
0.235,0.815,938.478,-14.9995,2.97025,232.45,1,-2,0,0.4
0.235,0.825,955.639,-14.9997,2.97811,237.063,1,-2,0,0.4
0.235,0.835,968.672,-14.9998,2.98423,240.669,1,-2,0,0.4
0.235,0.845,978.337,-14.9999,2.98888,243.419,1,-2,0,0.4
0.235,0.855,985.335,-14.9999,2.99234,245.463,1,-2,0,0.4
0.235,0.865,990.283,-15,2.99484,246.943,1,-2,0,0.4
0.235,0.875,993.699,-15,2.9966,247.988,1,-2,0,0.4
0.235,0.885,996.001,-15,2.99782,248.706,1,-2,0,0.4
0.235,0.895,997.517,-15,2.99863,249.187,1,-2,0,0.4
0.235,0.905,998.491,-15,2.99916,249.501,1,-2,0,0.4
0.235,0.915,999.103,-15,2.99949,249.701,1,-2,0,0.4
0.235,0.925,999.478,-15,2.9997,249.825,1,-2,0,0.4
0.235,0.935,999.703,-15,2.99983,249.899,1,-2,0,0.4
0.235,0.945,999.834,-15,2.9999,249.944,1,-2,0,0.4
0.235,0.955,999.91,-15,2.99995,249.969,1,-2,0,0.4
0.235,0.965,999.952,-15,2.99997,249.983,1,-2,0,0.4
0.235,0.975,999.975,-15,2.99999,249.991,1,-2,0,0.4
0.235,0.985,999.987,-15,2.99999,249.996,1,-2,0,0.4
0.235,0.995,999.993,-15,3,249.998,1,-2,0,0.4
0.245,0.005,61.1194,6.27437,-11.393,1354.78,1,-2,0,0.4
0.245,0.015,60.1186,6.26584,-11.1632,1334.11,1,-2,0,0.4
0.245,0.025,59.1193,6.25517,-10.9341,1313.23,1,-2,0,0.4
0.245,0.035,58.1304,6.24263,-10.7056,1292.28,1,-2,0,0.4
0.245,0.045,57.1601,6.22843,-10.4777,1271.38,1,-2,0,0.4
0.245,0.055,56.2157,6.21263,-10.25,1250.62,1,-2,0,0.4
0.245,0.065,55.3038,6.19522,-10.0223,1230.09,1,-2,0,0.4
0.245,0.075,54.4299,6.17609,-9.7941,1209.82,1,-2,0,0.4
0.245,0.085,53.5989,6.15508,-9.56512,1189.85,1,-2,0,0.4
0.245,0.095,52.8145,6.13191,-9.335,1170.16,1,-2,0,0.4
0.245,0.105,52.0797,6.1063,-9.10342,1150.75,1,-2,0,0.4
0.245,0.115,51.397,6.07787,-8.87008,1131.57,1,-2,0,0.4
0.245,0.125,50.7679,6.04625,-8.63472,1112.59,1,-2,0,0.4
0.245,0.135,50.1937,6.01104,-8.39711,1093.76,1,-2,0,0.4
0.245,0.145,49.6751,5.9718,-8.15707,1075.01,1,-2,0,0.4
0.245,0.155,49.2124,5.92813,-7.91444,1056.29,1,-2,0,0.4
0.245,0.165,48.8054,5.87961,-7.6691,1037.55,1,-2,0,0.4
0.245,0.175,48.454,5.82586,-7.42094,1018.73,1,-2,0,0.4
0.245,0.185,48.1577,5.76653,-7.17,999.802,1,-2,0,0.4
0.245,0.195,47.9152,5.70132,-6.91635,980.713,1,-2,0,0.4
0.245,0.205,47.7256,5.62992,-6.66011,961.436,1,-2,0,0.4
0.245,0.215,47.5878,5.55207,-6.40139,941.958,1,-2,0,0.4
0.245,0.225,47.5002,5.46753,-6.14038,922.272,1,-2,0,0.4
0.245,0.235,47.4615,5.37605,-5.87724,902.381,1,-2,0,0.4
0.245,0.245,47.4706,5.27732,-5.61196,882.327,1,-2,0,0.4
0.245,0.255,47.5169,5.1721,-5.3448,861.9,1,-2,0,0.4
0.245,0.265,47.5968,5.06091,-5.0755,841.104,1,-2,0,0.4
0.245,0.275,47.7253,4.94433,-4.80209,820.416,1,-2,0,0.4
0.245,0.285,47.8668,4.82445,-4.52793,799.083,1,-2,0,0.4
0.245,0.295,48.0094,4.70165,-4.25429,776.992,1,-2,0,0.4
0.245,0.305,48.1605,4.5748,-3.98082,754.49,1,-2,0,0.4
0.245,0.315,48.3113,4.44422,-3.70777,731.568,1,-2,0,0.4
0.245,0.325,48.4518,4.31018,-3.43543,708.205,1,-2,0,0.4
0.245,0.335,48.5714,4.17293,-3.16405,684.395,1,-2,0,0.4
0.245,0.345,48.6583,4.03267,-2.89392,660.127,1,-2,0,0.4
0.245,0.355,48.6994,3.88958,-2.62534,635.391,1,-2,0,0.4
0.245,0.365,48.6808,3.74381,-2.35863,610.181,1,-2,0,0.4
0.245,0.375,48.5876,3.59545,-2.09414,584.499,1,-2,0,0.4
0.245,0.385,48.4049,3.44458,-1.83222,558.358,1,-2,0,0.4
0.245,0.395,48.1179,3.29124,-1.57327,531.791,1,-2,0,0.4
0.245,0.405,47.7129,3.13545,-1.31769,504.856,1,-2,0,0.4
0.245,0.415,47.1782,2.97726,-1.06591,477.643,1,-2,0,0.4
0.245,0.425,46.5057,2.81673,-0.81836,450.279,1,-2,0,0.4
0.245,0.435,45.692,2.654,-0.57551,422.934,1,-2,0,0.4
0.245,0.445,44.7398,2.48918,-0.337851,395.822,1,-2,0,0.4
0.245,0.455,43.6712,2.32065,-0.105744,369.229,1,-2,0,0.4
0.245,0.465,42.5598,2.13823,0.121678,343.463,1,-2,0,0.4
0.245,0.475,41.3026,1.95437,0.344248,318.322,1,-2,0,0.4
0.245,0.485,39.9426,1.7705,0.559503,294.423,1,-2,0,0.4
0.245,0.495,38.5435,1.58531,0.764488,272.302,1,-2,0,0.4
0.245,0.505,37.1723,1.39665,0.955642,252.435,1,-2,0,0.4
0.245,0.515,35.8975,1.20061,1.12838,235.273,1,-2,0,0.4
0.245,0.525,34.7727,0.992022,1.27718,221.232,1,-2,0,0.4
0.245,0.535,33.763,0.766045,1.39668,210.587,1,-2,0,0.4
0.245,0.545,32.6536,0.517654,1.48419,203.314,1,-2,0,0.4
0.245,0.555,30.967,0.233851,1.54304,199.011,1,-2,0,0.4
0.245,0.565,28.0372,-0.135176,1.58633,197.179,1,-2,0,0.4
0.245,0.575,23.4788,-0.750249,1.64575,197.79,1,-2,0,0.4
0.245,0.585,18.2351,-2.02148,1.79636,201.576,1,-2,0,0.4
0.245,0.595,14.6996,-4.5703,2.15309,206.825,1,-2,0,0.4
0.245,0.605,15.0046,-8.1662,2.69121,205.986,1,-2,0,0.4
0.245,0.615,20.4806,-11.2956,3.09492,194.687,1,-2,0,0.4
0.245,0.625,32.8818,-13.1663,3.16315,176.266,1,-2,0,0.4
0.245,0.635,53.7866,-14.0971,3.04118,153.958,1,-2,0,0.4
0.245,0.645,83.3811,-14.5389,2.90132,131.592,1,-2,0,0.4
0.245,0.655,121.127,-14.7508,2.79876,114.448,1,-2,0,0.4
0.245,0.665,165.941,-14.8569,2.73751,104.008,1,-2,0,0.4
0.245,0.675,216.509,-14.9135,2.70796,99.6043,1,-2,0,0.4
0.245,0.685,271.765,-14.9456,2.7015,100.366,1,-2,0,0.4
0.245,0.695,331.073,-14.9646,2.71163,105.527,1,-2,0,0.4
0.245,0.705,393.879,-14.9762,2.73277,114.225,1,-2,0,0.4
0.245,0.715,459.257,-14.9836,2.76006,125.481,1,-2,0,0.4
0.245,0.725,525.749,-14.9884,2.78978,138.32,1,-2,0,0.4
0.245,0.735,591.538,-14.9917,2.81941,151.877,1,-2,0,0.4
0.245,0.745,654.746,-14.994,2.84748,165.449,1,-2,0,0.4
0.245,0.755,713.713,-14.9957,2.87317,178.5,1,-2,0,0.4
0.245,0.765,767.172,-14.9969,2.89614,190.648,1,-2,0,0.4
0.245,0.775,814.321,-14.9978,2.91627,201.639,1,-2,0,0.4
0.245,0.785,854.82,-14.9985,2.93359,211.334,1,-2,0,0.4
0.245,0.795,888.725,-14.9989,2.94823,219.679,1,-2,0,0.4
0.245,0.805,916.413,-14.9993,2.96037,226.693,1,-2,0,0.4
0.245,0.815,938.476,-14.9995,2.97025,232.45,1,-2,0,0.4
0.245,0.825,955.638,-14.9997,2.97811,237.062,1,-2,0,0.4
0.245,0.835,968.671,-14.9998,2.98423,240.669,1,-2,0,0.4
0.245,0.845,978.336,-14.9999,2.98888,243.419,1,-2,0,0.4
0.245,0.855,985.335,-14.9999,2.99234,245.463,1,-2,0,0.4
0.245,0.865,990.283,-15,2.99484,246.943,1,-2,0,0.4
0.245,0.875,993.699,-15,2.9966,247.988,1,-2,0,0.4
0.245,0.885,996.001,-15,2.99782,248.706,1,-2,0,0.4
0.245,0.895,997.517,-15,2.99863,249.187,1,-2,0,0.4
0.245,0.905,998.491,-15,2.99916,249.501,1,-2,0,0.4
0.245,0.915,999.103,-15,2.99949,249.701,1,-2,0,0.4
0.245,0.925,999.478,-15,2.9997,249.825,1,-2,0,0.4
0.245,0.935,999.703,-15,2.99983,249.899,1,-2,0,0.4
0.245,0.945,999.834,-15,2.9999,249.944,1,-2,0,0.4
0.245,0.955,999.91,-15,2.99995,249.969,1,-2,0,0.4
0.245,0.965,999.952,-15,2.99997,249.983,1,-2,0,0.4
0.245,0.975,999.975,-15,2.99999,249.991,1,-2,0,0.4
0.245,0.985,999.987,-15,2.99999,249.996,1,-2,0,0.4
0.245,0.995,999.993,-15,3,249.998,1,-2,0,0.4
0.255,0.005,59.3755,6.42569,-11.3428,1305.1,1,-2,0,0.4
0.255,0.015,58.4597,6.42219,-11.112,1286.55,1,-2,0,0.4
0.255,0.025,57.5378,6.41575,-10.8815,1267.52,1,-2,0,0.4
0.255,0.035,56.6191,6.4067,-10.6511,1248.16,1,-2,0,0.4
0.255,0.045,55.7124,6.39529,-10.4209,1228.62,1,-2,0,0.4
0.255,0.055,54.8253,6.38163,-10.1906,1209.02,1,-2,0,0.4
0.255,0.065,53.9647,6.36577,-9.96003,1189.45,1,-2,0,0.4
0.255,0.075,53.1367,6.34765,-9.72887,1169.98,1,-2,0,0.4
0.255,0.085,52.346,6.32716,-9.49682,1150.65,1,-2,0,0.4
0.255,0.095,51.597,6.30411,-9.26359,1131.49,1,-2,0,0.4
0.255,0.105,50.8927,6.27823,-9.02891,1112.5,1,-2,0,0.4
0.255,0.115,50.2357,6.24923,-8.79251,1093.65,1,-2,0,0.4
0.255,0.125,49.6277,6.21679,-8.55417,1074.92,1,-2,0,0.4
0.255,0.135,49.0701,6.18056,-8.31368,1056.27,1,-2,0,0.4
0.255,0.145,48.5636,6.14016,-8.07089,1037.66,1,-2,0,0.4
0.255,0.155,48.1085,6.09523,-7.82565,1019.04,1,-2,0,0.4
0.255,0.165,47.7046,6.04542,-7.57789,1000.36,1,-2,0,0.4
0.255,0.175,47.3516,5.9904,-7.32755,981.593,1,-2,0,0.4
0.255,0.185,47.049,5.92986,-7.07463,962.693,1,-2,0,0.4
0.255,0.195,46.7953,5.86353,-6.81921,943.621,1,-2,0,0.4
0.255,0.205,46.589,5.7912,-6.5614,924.34,1,-2,0,0.4
0.255,0.215,46.4282,5.71269,-6.30132,904.823,1,-2,0,0.4
0.255,0.225,46.3103,5.62784,-6.03913,885.044,1,-2,0,0.4
0.255,0.235,46.2327,5.53652,-5.775,864.985,1,-2,0,0.4
0.255,0.245,46.1927,5.43862,-5.50904,844.645,1,-2,0,0.4
0.255,0.255,46.1874,5.33406,-5.24147,824.032,1,-2,0,0.4
0.255,0.265,46.2258,5.2227,-4.97126,803.455,1,-2,0,0.4
0.255,0.275,46.3139,5.10523,-4.6977,783.141,1,-2,0,0.4
0.255,0.285,46.4239,4.98267,-4.42386,762.524,1,-2,0,0.4
0.255,0.295,46.552,4.85511,-4.14974,741.646,1,-2,0,0.4
0.255,0.305,46.6767,4.72435,-3.87585,720.171,1,-2,0,0.4
0.255,0.315,46.7867,4.59098,-3.60258,698.042,1,-2,0,0.4
0.255,0.325,46.865,4.45569,-3.33078,675.115,1,-2,0,0.4
0.255,0.335,46.9133,4.31745,-3.06036,651.655,1,-2,0,0.4
0.255,0.345,46.9246,4.17606,-2.79145,627.752,1,-2,0,0.4
0.255,0.355,46.8866,4.03173,-2.52435,603.403,1,-2,0,0.4
0.255,0.365,46.7866,3.88456,-2.25938,578.616,1,-2,0,0.4
0.255,0.375,46.6111,3.73466,-1.99689,553.406,1,-2,0,0.4
0.255,0.385,46.347,3.58213,-1.73725,527.804,1,-2,0,0.4
0.255,0.395,45.9816,3.42705,-1.48084,501.859,1,-2,0,0.4
0.255,0.405,45.504,3.26951,-1.22804,475.65,1,-2,0,0.4
0.255,0.415,44.9056,3.10962,-0.979278,449.283,1,-2,0,0.4
0.255,0.425,44.1816,2.94752,-0.734948,422.903,1,-2,0,0.4
0.255,0.435,43.3318,2.7834,-0.495492,396.688,1,-2,0,0.4
0.255,0.445,42.3621,2.61741,-0.26139,370.856,1,-2,0,0.4
0.255,0.455,41.3163,2.44486,-0.0326646,345.728,1,-2,0,0.4
0.255,0.465,40.217,2.26068,0.191441,321.373,1,-2,0,0.4
0.255,0.475,38.9921,2.07701,0.410121,297.837,1,-2,0,0.4
0.255,0.485,37.6979,1.89307,0.620557,275.69,1,-2,0,0.4
0.255,0.495,36.3931,1.7074,0.819696,255.397,1,-2,0,0.4
0.255,0.505,35.141,1.51764,1.0037,237.387,1,-2,0,0.4
0.255,0.515,34.0047,1.31971,1.16773,222.07,1,-2,0,0.4
0.255,0.525,33.0265,1.10847,1.30625,209.801,1,-2,0,0.4
0.255,0.535,32.1517,0.879457,1.41453,200.765,1,-2,0,0.4
0.255,0.545,31.1343,0.628083,1.49125,194.82,1,-2,0,0.4
0.255,0.555,29.4663,0.33989,1.54149,191.49,1,-2,0,0.4
0.255,0.565,26.499,-0.0431002,1.5801,190.326,1,-2,0,0.4
0.255,0.575,21.9376,-0.704735,1.64201,191.445,1,-2,0,0.4
0.255,0.585,16.9049,-2.09855,1.80957,195.613,1,-2,0,0.4
0.255,0.595,13.8167,-4.83505,2.19559,200.421,1,-2,0,0.4
0.255,0.605,14.5725,-8.49568,2.73785,198.356,1,-2,0,0.4
0.255,0.615,20.3998,-11.5242,3.10301,186.359,1,-2,0,0.4
0.255,0.625,33.0144,-13.2849,3.13786,167.934,1,-2,0,0.4
0.255,0.635,53.9091,-14.1527,3.0095,146.392,1,-2,0,0.4
0.255,0.645,83.3663,-14.5636,2.87684,125.893,1,-2,0,0.4
0.255,0.655,121.009,-14.7613,2.78381,110.828,1,-2,0,0.4
0.255,0.665,165.791,-14.8613,2.72927,101.898,1,-2,0,0.4
0.255,0.675,216.33,-14.9155,2.7033,98.3444,1,-2,0,0.4
0.255,0.685,271.527,-14.9465,2.69859,99.5428,1,-2,0,0.4
0.255,0.695,330.772,-14.9651,2.7097,104.951,1,-2,0,0.4
0.255,0.705,393.552,-14.9765,2.73149,113.817,1,-2,0,0.4
0.255,0.715,458.952,-14.9838,2.75925,125.201,1,-2,0,0.4
0.255,0.725,525.5,-14.9885,2.78929,138.137,1,-2,0,0.4
0.255,0.735,591.355,-14.9918,2.81913,151.763,1,-2,0,0.4
0.255,0.745,654.623,-14.994,2.84732,165.381,1,-2,0,0.4
0.255,0.755,713.636,-14.9957,2.87309,178.462,1,-2,0,0.4
0.255,0.765,767.126,-14.9969,2.8961,190.627,1,-2,0,0.4
0.255,0.775,814.296,-14.9978,2.91625,201.629,1,-2,0,0.4
0.255,0.785,854.806,-14.9985,2.93358,211.328,1,-2,0,0.4
0.255,0.795,888.719,-14.9989,2.94822,219.676,1,-2,0,0.4
0.255,0.805,916.409,-14.9993,2.96037,226.691,1,-2,0,0.4
0.255,0.815,938.474,-14.9995,2.97024,232.449,1,-2,0,0.4
0.255,0.825,955.637,-14.9997,2.97811,237.062,1,-2,0,0.4
0.255,0.835,968.671,-14.9998,2.98423,240.669,1,-2,0,0.4
0.255,0.845,978.336,-14.9999,2.98888,243.419,1,-2,0,0.4
0.255,0.855,985.335,-14.9999,2.99234,245.463,1,-2,0,0.4
0.255,0.865,990.283,-15,2.99484,246.943,1,-2,0,0.4
0.255,0.875,993.699,-15,2.9966,247.988,1,-2,0,0.4
0.255,0.885,996.001,-15,2.99782,248.706,1,-2,0,0.4
0.255,0.895,997.517,-15,2.99863,249.187,1,-2,0,0.4
0.255,0.905,998.491,-15,2.99916,249.501,1,-2,0,0.4
0.255,0.915,999.103,-15,2.99949,249.701,1,-2,0,0.4
0.255,0.925,999.478,-15,2.9997,249.825,1,-2,0,0.4
0.255,0.935,999.703,-15,2.99983,249.899,1,-2,0,0.4
0.255,0.945,999.834,-15,2.9999,249.944,1,-2,0,0.4
0.255,0.955,999.91,-15,2.99995,249.969,1,-2,0,0.4
0.255,0.965,999.952,-15,2.99997,249.983,1,-2,0,0.4
0.255,0.975,999.975,-15,2.99999,249.991,1,-2,0,0.4
0.255,0.985,999.987,-15,2.99999,249.996,1,-2,0,0.4
0.255,0.995,999.993,-15,3,249.998,1,-2,0,0.4
0.265,0.005,57.586,6.56608,-11.2862,1253.8,1,-2,0,0.4
0.265,0.015,56.761,6.56793,-11.0552,1237.54,1,-2,0,0.4
0.265,0.025,55.9221,6.56607,-10.8239,1220.52,1,-2,0,0.4
0.265,0.035,55.0791,6.56087,-10.5922,1202.93,1,-2,0,0.4
0.265,0.045,54.241,6.55261,-10.3603,1184.94,1,-2,0,0.4
0.265,0.055,53.416,6.54146,-10.1279,1166.67,1,-2,0,0.4
0.265,0.065,52.6111,6.52751,-9.89501,1148.25,1,-2,0,0.4
0.265,0.075,51.8326,6.51076,-9.66132,1129.75,1,-2,0,0.4
0.265,0.085,51.0858,6.49113,-9.4266,1111.24,1,-2,0,0.4
0.265,0.095,50.3751,6.46849,-9.19064,1092.77,1,-2,0,0.4
0.265,0.105,49.7039,6.44263,-8.95319,1074.34,1,-2,0,0.4
0.265,0.115,49.075,6.41332,-8.71403,1055.96,1,-2,0,0.4
0.265,0.125,48.4904,6.38027,-8.47298,1037.62,1,-2,0,0.4
0.265,0.135,47.9514,6.34319,-8.22987,1019.29,1,-2,0,0.4
0.265,0.145,47.459,6.30176,-7.98455,1000.94,1,-2,0,0.4
0.265,0.155,47.0135,6.25567,-7.73694,982.55,1,-2,0,0.4
0.265,0.165,46.6148,6.2046,-7.48696,964.072,1,-2,0,0.4
0.265,0.175,46.2626,6.14828,-7.23458,945.475,1,-2,0,0.4
0.265,0.185,45.9561,6.08645,-6.97983,926.729,1,-2,0,0.4
0.265,0.195,45.694,6.01887,-6.72277,907.8,1,-2,0,0.4
0.265,0.205,45.4746,5.94534,-6.46351,888.654,1,-2,0,0.4
0.265,0.215,45.2958,5.86572,-6.20217,869.268,1,-2,0,0.4
0.265,0.225,45.1551,5.77986,-5.93891,849.616,1,-2,0,0.4
0.265,0.235,45.0496,5.68767,-5.6739,829.682,1,-2,0,0.4
0.265,0.245,44.9763,5.58906,-5.40731,809.462,1,-2,0,0.4
0.265,0.255,44.9321,5.48396,-5.1393,788.962,1,-2,0,0.4
0.265,0.265,44.9343,5.37232,-4.8678,768.688,1,-2,0,0.4
0.265,0.275,44.9672,5.25538,-4.59435,748.346,1,-2,0,0.4
0.265,0.285,45.0133,5.13375,-4.32084,727.638,1,-2,0,0.4
0.265,0.295,45.0688,5.00751,-4.04744,706.611,1,-2,0,0.4
0.265,0.305,45.1274,4.87683,-3.77459,685.266,1,-2,0,0.4
0.265,0.315,45.1822,4.74171,-3.50259,663.62,1,-2,0,0.4
0.265,0.325,45.2285,4.60192,-3.23135,641.749,1,-2,0,0.4
0.265,0.335,45.2423,4.45925,-2.96134,619.347,1,-2,0,0.4
0.265,0.345,45.2043,4.31467,-2.69314,596.265,1,-2,0,0.4
0.265,0.355,45.0965,4.16886,-2.42751,572.414,1,-2,0,0.4
0.265,0.365,44.9223,4.02029,-2.16446,548.11,1,-2,0,0.4
0.265,0.375,44.6726,3.86893,-1.90417,523.436,1,-2,0,0.4
0.265,0.385,44.3364,3.71489,-1.64698,498.443,1,-2,0,0.4
0.265,0.395,43.9035,3.5583,-1.39324,473.2,1,-2,0,0.4
0.265,0.405,43.3655,3.3993,-1.14333,447.799,1,-2,0,0.4
0.265,0.415,42.7166,3.23807,-0.897625,422.363,1,-2,0,0.4
0.265,0.425,41.9548,3.07481,-0.656513,397.043,1,-2,0,0.4
0.265,0.435,41.0827,2.90976,-0.42041,372.021,1,-2,0,0.4
0.265,0.445,40.1085,2.74307,-0.189776,347.509,1,-2,0,0.4
0.265,0.455,39.0997,2.56572,0.0357436,323.845,1,-2,0,0.4
0.265,0.465,38.0135,2.38178,0.256545,300.898,1,-2,0,0.4
0.265,0.475,36.8331,2.19843,0.47114,278.957,1,-2,0,0.4
0.265,0.485,35.6115,2.0145,0.676603,258.504,1,-2,0,0.4
0.265,0.495,34.4035,1.82837,0.869684,239.951,1,-2,0,0.4
0.265,0.505,33.2688,1.63746,1.04627,223.688,1,-2,0,0.4
0.265,0.515,32.265,1.43757,1.20131,210.086,1,-2,0,0.4
0.265,0.525,31.4224,1.22368,1.32946,199.439,1,-2,0,0.4
0.265,0.535,30.6654,0.991817,1.42679,191.838,1,-2,0,0.4
0.265,0.545,29.7175,0.737755,1.49349,187.033,1,-2,0,0.4
0.265,0.555,28.0451,0.444974,1.53619,184.511,1,-2,0,0.4
0.265,0.565,25.0181,0.0458462,1.57136,183.895,1,-2,0,0.4
0.265,0.575,20.4628,-0.669512,1.63779,185.456,1,-2,0,0.4
0.265,0.585,15.6691,-2.1993,1.8253,189.933,1,-2,0,0.4
0.265,0.595,13.03,-5.12232,2.24074,194.145,1,-2,0,0.4
0.265,0.605,14.2078,-8.82174,2.78076,190.878,1,-2,0,0.4
0.265,0.615,20.3506,-11.7387,3.10477,178.297,1,-2,0,0.4
0.265,0.625,33.136,-13.3936,3.10972,159.96,1,-2,0,0.4
0.265,0.635,53.9967,-14.2028,2.97816,139.366,1,-2,0,0.4
0.265,0.645,83.336,-14.5854,2.85414,120.803,1,-2,0,0.4
0.265,0.655,120.916,-14.7703,2.77061,107.698,1,-2,0,0.4
0.265,0.665,165.687,-14.8651,2.72214,100.089,1,-2,0,0.4
0.265,0.675,216.194,-14.9172,2.69918,97.238,1,-2,0,0.4
0.265,0.685,271.314,-14.9474,2.6959,98.7886,1,-2,0,0.4
0.265,0.695,330.483,-14.9656,2.70785,104.405,1,-2,0,0.4
0.265,0.705,393.232,-14.9768,2.73025,113.425,1,-2,0,0.4
0.265,0.715,458.654,-14.9839,2.75846,124.932,1,-2,0,0.4
0.265,0.725,525.259,-14.9886,2.78882,137.961,1,-2,0,0.4
0.265,0.735,591.18,-14.9918,2.81887,151.655,1,-2,0,0.4
0.265,0.745,654.506,-14.9941,2.84718,165.318,1,-2,0,0.4
0.265,0.755,713.564,-14.9957,2.87301,178.426,1,-2,0,0.4
0.265,0.765,767.085,-14.9969,2.89606,190.608,1,-2,0,0.4
0.265,0.775,814.273,-14.9978,2.91623,201.619,1,-2,0,0.4
0.265,0.785,854.794,-14.9985,2.93357,211.323,1,-2,0,0.4
0.265,0.795,888.713,-14.9989,2.94822,219.674,1,-2,0,0.4
0.265,0.805,916.407,-14.9993,2.96037,226.69,1,-2,0,0.4
0.265,0.815,938.473,-14.9995,2.97024,232.449,1,-2,0,0.4
0.265,0.825,955.636,-14.9997,2.97811,237.062,1,-2,0,0.4
0.265,0.835,968.671,-14.9998,2.98423,240.669,1,-2,0,0.4
0.265,0.845,978.336,-14.9999,2.98888,243.418,1,-2,0,0.4
0.265,0.855,985.335,-14.9999,2.99234,245.462,1,-2,0,0.4
0.265,0.865,990.283,-15,2.99484,246.943,1,-2,0,0.4
0.265,0.875,993.699,-15,2.9966,247.988,1,-2,0,0.4
0.265,0.885,996.001,-15,2.99782,248.706,1,-2,0,0.4
0.265,0.895,997.517,-15,2.99863,249.187,1,-2,0,0.4
0.265,0.905,998.491,-15,2.99916,249.501,1,-2,0,0.4
0.265,0.915,999.103,-15,2.99949,249.701,1,-2,0,0.4
0.265,0.925,999.478,-15,2.9997,249.825,1,-2,0,0.4
0.265,0.935,999.703,-15,2.99983,249.899,1,-2,0,0.4
0.265,0.945,999.834,-15,2.9999,249.944,1,-2,0,0.4
