x,y,rho,u,v,p,rho_exact,u_exact,v_exact,p_exact
0.295,0.205,29.0043,5.4372,-4.55844,418.947,0.589966,-1.62524,0,0.191081
0.295,0.215,28.9913,5.36116,-4.35214,409.721,0.589966,-1.62524,0,0.191081
0.295,0.225,28.9847,5.28302,-4.14543,400.46,0.589966,-1.62524,0,0.191081
0.295,0.235,28.9829,5.20293,-3.93862,391.163,0.589966,-1.62524,0,0.191081
0.295,0.245,28.9843,5.12097,-3.73181,381.837,0.589966,-1.62524,0,0.191081
0.295,0.255,28.9872,5.0373,-3.52509,372.484,0.589966,-1.62524,0,0.191081
0.295,0.265,28.9897,4.95206,-3.31851,363.109,0.589966,-1.62524,0,0.191081
0.295,0.275,28.9904,4.86542,-3.11209,353.721,0.589966,-1.62524,0,0.191081
0.295,0.285,28.9874,4.7775,-2.90586,344.328,0.589966,-1.62524,0,0.191081
0.295,0.295,28.9788,4.68844,-2.69987,334.933,0.589966,-1.62524,0,0.191081
0.295,0.305,28.9624,4.59832,-2.49414,325.54,0.589966,-1.62524,0,0.191081
0.295,0.315,28.9361,4.50722,-2.2887,316.155,0.589966,-1.62524,0,0.191081
0.295,0.325,28.8981,4.4152,-2.08358,306.784,0.589966,-1.62524,0,0.191081
0.295,0.335,28.8463,4.32231,-1.87884,297.434,0.589966,-1.62524,0,0.191081
0.295,0.345,28.7783,4.22852,-1.67456,288.105,0.589966,-1.62524,0,0.191081
0.295,0.355,28.6914,4.13375,-1.47084,278.796,0.589966,-1.62524,0,0.191081
0.295,0.365,28.5834,4.03789,-1.26776,269.515,0.589966,-1.62524,0,0.191081
0.295,0.375,28.4527,3.94083,-1.06552,260.27,0.589966,-1.62524,0,0.191081
0.295,0.385,28.2967,3.84234,-0.864396,251.063,0.589966,-1.62524,0,0.191081
0.295,0.395,28.1134,3.74204,-0.66457,241.903,0.589966,-1.62524,0,0.191081
0.295,0.405,27.9022,3.63962,-0.466405,232.809,0.589966,-1.62524,0,0.191081
0.295,0.415,27.6647,3.53449,-0.270494,223.826,0.589966,-1.62524,0,0.191081
0.295,0.425,27.414,3.42381,-0.0769767,215.063,0.589966,-1.62524,0,0.191081
0.295,0.435,27.1757,3.29985,0.115043,206.412,0.589966,-1.62524,0,0.191081
0.295,0.445,26.8572,3.17615,0.304197,197.452,0.589966,-1.62524,0,0.191081
0.295,0.455,26.4793,3.0508,0.487253,188.532,0.589966,-1.62524,0,0.191081
0.295,0.465,26.067,2.9221,0.662218,179.897,0.589966,-1.62524,0,0.191081
0.295,0.475,25.642,2.78912,0.827014,171.735,0.589966,-1.62524,0,0.191081
0.295,0.485,25.2288,2.65085,0.979073,164.234,0.589966,-1.62524,0,0.191081
0.295,0.495,24.855,2.50601,1.1154,157.598,0.589966,-1.62524,0,0.191081
0.295,0.505,24.5489,2.3531,1.23285,152.024,0.589966,-1.62524,0,0.191081
0.295,0.515,24.3329,2.19046,1.32878,147.666,0.589966,-1.62524,0,0.191081
0.295,0.525,24.2121,2.01664,1.40195,144.573,0.589966,-1.62524,0,0.191081
0.295,0.535,24.1564,1.83106,1.45337,142.644,0.589966,-1.62524,0,0.191081
0.295,0.545,24.0752,1.63435,1.48613,141.643,0.589966,-1.62524,0,0.191081
0.295,0.555,23.7849,1.42699,1.50432,141.293,0.589966,-1.62524,0,0.191081
0.295,0.565,22.9771,1.20267,1.51243,141.394,0.589966,-1.62524,0,0.191081
0.295,0.575,21.2538,0.930214,1.5175,141.892,0.589966,-1.62524,0,0.191081
0.295,0.585,18.3469,0.51312,1.53579,142.952,0.589966,-1.62524,0,0.191081
0.295,0.595,14.5692,-0.28871,1.60724,145.019,0.589966,-1.62524,0,0.191081
0.295,0.605,11.137,-1.9296,1.80945,148.209,0.589966,-1.62524,0,0.191081
0.295,0.615,9.40573,-4.76151,2.1963,149.975,0.589966,-1.62524,0,0.191081
0.295,0.625,9.99865,-8.16682,2.64502,147.61,0.589966,-1.62524,0,0.191081
0.295,0.635,13.3036,-11.0006,2.92669,140.516,0.589966,-1.62524,0,0.191081
0.295,0.645,20.0937,-12.8164,2.97152,129.654,0.589966,-1.62524,0,0.191081
0.295,0.655,31.4818,-13.8236,2.89049,117.466,0.589966,-1.62524,0,0.191081
0.295,0.665,48.7064,-14.346,2.80631,107.481,0.589966,-1.62524,0,0.191081
0.295,0.675,72.9399,-14.6155,2.75646,101.347,0.589966,-1.62524,0,0.191081
0.295,0.685,104.539,-14.7618,2.72562,97.6578,0.589966,-1.62524,0,0.191081
0.295,0.695,142.358,-14.8476,2.69884,94.4747,0.589966,-1.62524,0,0.191081
0.295,0.705,184.401,-14.901,2.67528,91.6432,0.589966,-1.62524,0,0.191081
0.295,0.715,229.204,-14.9351,2.66106,90.4727,0.589966,-1.62524,0,0.191081
0.295,0.725,276.529,-14.9569,2.6607,92.2735,0.589966,-1.62524,0,0.191081
0.295,0.735,326.867,-14.9706,2.67396,97.4715,0.589966,-1.62524,0,0.191081
0.295,0.745,380.527,-14.9794,2.69722,105.667,0.589966,-1.62524,0,0.191081
0.295,0.755,437.123,-14.9851,2.72607,116.082,0.589966,-1.62524,0,0.191081
0.295,0.765,495.602,-14.989,2.75697,127.905,0.589966,-1.62524,0,0.191081
0.295,0.775,554.534,-14.9918,2.78762,140.444,0.589966,-1.62524,0,0.191081
0.295,0.785,612.409,-14.9938,2.81675,153.154,0.589966,-1.62524,0,0.191081
0.295,0.795,667.843,-14.9953,2.8437,165.62,0.589966,-1.62524,0,0.191081
0.295,0.805,719.693,-14.9965,2.86819,177.532,0.589966,-1.62524,0,0.191081
0.295,0.815,767.108,-14.9974,2.89014,188.663,0.589966,-1.62524,0,0.191081
0.295,0.825,809.537,-14.9981,2.90956,198.854,0.589966,-1.62524,0,0.191081
0.295,0.835,846.717,-14.9986,2.92651,208.004,0.589966,-1.62524,0,0.191081
0.295,0.845,878.635,-14.999,2.94111,216.064,0.589966,-1.62524,0,0.191081
0.295,0.855,905.489,-14.9993,2.95351,223.028,0.589966,-1.62524,0,0.191081
0.295,0.865,927.633,-14.9995,2.96387,228.928,0.589966,-1.62524,0,0.191081
0.295,0.875,945.532,-14.9997,2.97239,233.828,0.589966,-1.62524,0,0.191081
0.295,0.885,959.715,-14.9998,2.97926,237.815,0.589966,-1.62524,0,0.191081
0.295,0.895,970.729,-14.9999,2.9847,240.99,0.589966,-1.62524,0,0.191081
0.295,0.905,979.112,-14.9999,2.98892,243.466,0.589966,-1.62524,0,0.191081
0.295,0.915,985.364,-14.9999,2.99213,245.353,0.589966,-1.62524,0,0.191081
0.295,0.925,989.932,-15,2.99452,246.761,0.589966,-1.62524,0,0.191081
0.295,0.935,993.203,-15,2.99626,247.787,0.589966,-1.62524,0,0.191081
0.295,0.945,995.497,-15,2.99749,248.518,0.589966,-1.62524,0,0.191081
0.295,0.955,997.072,-15,2.99836,249.028,0.589966,-1.62524,0,0.191081
0.295,0.965,998.132,-15,2.99894,249.375,0.589966,-1.62524,0,0.191081
0.295,0.975,998.831,-15,2.99933,249.606,0.589966,-1.62524,0,0.191081
0.295,0.985,999.282,-15,2.99959,249.757,0.589966,-1.62524,0,0.191081
0.295,0.995,999.567,-15,2.99975,249.853,0.589966,-1.62524,0,0.191081
0.305,0.005,31.6937,6.38783,-8.352,578.464,0.51252,-1.5318,0,0.156912
0.305,0.015,31.3828,6.37486,-8.17447,570.612,0.51252,-1.5318,0,0.156912
0.305,0.025,31.0877,6.35974,-7.99517,562.689,0.51252,-1.5318,0,0.156912
0.305,0.035,30.8089,6.34226,-7.81404,554.693,0.51252,-1.5318,0,0.156912
0.305,0.045,30.5466,6.32224,-7.63108,546.621,0.51252,-1.5318,0,0.156912
0.305,0.055,30.3011,6.29948,-7.44626,538.472,0.51252,-1.5318,0,0.156912
0.305,0.065,30.0723,6.27381,-7.25962,530.243,0.51252,-1.5318,0,0.156912
0.305,0.075,29.8602,6.24511,-7.07118,521.933,0.51252,-1.5318,0,0.156912
0.305,0.085,29.6648,6.21324,-6.881,513.542,0.51252,-1.5318,0,0.156912
0.305,0.095,29.4857,6.17809,-6.68914,505.069,0.51252,-1.5318,0,0.156912
0.305,0.105,29.3226,6.13958,-6.49568,496.514,0.51252,-1.5318,0,0.156912
0.305,0.115,29.1751,6.09766,-6.30072,487.877,0.51252,-1.5318,0,0.156912
0.305,0.125,29.0425,6.05227,-6.10434,479.159,0.51252,-1.5318,0,0.156912
0.305,0.135,28.9243,6.00339,-5.90666,470.363,0.51252,-1.5318,0,0.156912
0.305,0.145,28.8196,5.95103,-5.70779,461.488,0.51252,-1.5318,0,0.156912
0.305,0.155,28.7277,5.89519,-5.50784,452.539,0.51252,-1.5318,0,0.156912
0.305,0.165,28.6475,5.83589,-5.30692,443.518,0.51252,-1.5318,0,0.156912
0.305,0.175,28.578,5.77317,-5.10515,434.428,0.51252,-1.5318,0,0.156912
0.305,0.185,28.5182,5.70705,-4.90262,425.275,0.51252,-1.5318,0,0.156912
0.305,0.195,28.4669,5.63757,-4.69944,416.062,0.51252,-1.5318,0,0.156912
0.305,0.205,28.429,5.56474,-4.49472,406.922,0.51252,-1.5318,0,0.156912
0.305,0.215,28.406,5.48917,-4.28818,397.905,0.51252,-1.5318,0,0.156912
0.305,0.225,28.3878,5.41157,-4.08144,388.838,0.51252,-1.5318,0,0.156912
0.305,0.235,28.3735,5.33202,-3.87462,379.737,0.51252,-1.5318,0,0.156912
0.305,0.245,28.3618,5.25061,-3.6678,370.608,0.51252,-1.5318,0,0.156912
0.305,0.255,28.351,5.16747,-3.46106,361.455,0.51252,-1.5318,0,0.156912
0.305,0.265,28.3393,5.08275,-3.25447,352.281,0.51252,-1.5318,0,0.156912
0.305,0.275,28.3251,4.99658,-3.04805,343.093,0.51252,-1.5318,0,0.156912
0.305,0.285,28.3066,4.90911,-2.84184,333.896,0.51252,-1.5318,0,0.156912
0.305,0.295,28.282,4.82042,-2.63589,324.696,0.51252,-1.5318,0,0.156912
0.305,0.305,28.249,4.7306,-2.43023,315.495,0.51252,-1.5318,0,0.156912
0.305,0.315,28.2058,4.63972,-2.22492,306.297,0.51252,-1.5318,0,0.156912
0.305,0.325,28.1502,4.54784,-2.02,297.106,0.51252,-1.5318,0,0.156912
0.305,0.335,28.0801,4.45498,-1.81555,287.928,0.51252,-1.5318,0,0.156912
0.305,0.345,27.9933,4.3611,-1.61165,278.763,0.51252,-1.5318,0,0.156912
0.305,0.355,27.8871,4.26612,-1.40843,269.612,0.51252,-1.5318,0,0.156912
0.305,0.365,27.7592,4.16993,-1.20603,260.477,0.51252,-1.5318,0,0.156912
0.305,0.375,27.6078,4.07242,-1.00466,251.366,0.51252,-1.5318,0,0.156912
0.305,0.385,27.4304,3.97338,-0.804593,242.283,0.51252,-1.5318,0,0.156912
0.305,0.395,27.225,3.87246,-0.606111,233.234,0.51252,-1.5318,0,0.156912
0.305,0.405,26.9908,3.76944,-0.409649,224.24,0.51252,-1.5318,0,0.156912
0.305,0.415,26.7281,3.66384,-0.21574,215.326,0.51252,-1.5318,0,0.156912
0.305,0.425,26.4543,3.55155,-0.024478,206.565,0.51252,-1.5318,0,0.156912
0.305,0.435,26.1875,3.42599,0.164582,197.941,0.51252,-1.5318,0,0.156912
0.305,0.445,25.8758,3.29683,0.350483,189.45,0.51252,-1.5318,0,0.156912
0.305,0.455,25.5197,3.16565,0.530695,181.102,0.51252,-1.5318,0,0.156912
0.305,0.465,25.1206,3.03382,0.702344,172.903,0.51252,-1.5318,0,0.156912
0.305,0.475,24.7116,2.89814,0.862608,165.156,0.51252,-1.5318,0,0.156912
0.305,0.485,24.3204,2.75718,1.00908,158.086,0.51252,-1.5318,0,0.156912
0.305,0.495,23.9754,2.60957,1.13889,151.905,0.51252,-1.5318,0,0.156912
0.305,0.505,23.7037,2.45378,1.24911,146.801,0.51252,-1.5318,0,0.156912
0.305,0.515,23.5243,2.28822,1.33748,142.903,0.51252,-1.5318,0,0.156912
0.305,0.525,23.4368,2.11164,1.4034,140.222,0.51252,-1.5318,0,0.156912
0.305,0.535,23.4041,1.9237,1.44849,138.623,0.51252,-1.5318,0,0.156912
0.305,0.545,23.3291,1.72522,1.47621,137.857,0.51252,-1.5318,0,0.156912
0.305,0.555,23.0194,1.51647,1.49061,137.664,0.51252,-1.5318,0,0.156912
0.305,0.565,22.1575,1.28953,1.49613,137.873,0.51252,-1.5318,0,0.156912
0.305,0.575,20.3483,1.00783,1.50041,138.464,0.51252,-1.5318,0,0.156912
0.305,0.585,17.3695,0.561446,1.52183,139.635,0.51252,-1.5318,0,0.156912
0.305,0.595,13.6381,-0.31623,1.60505,141.836,0.51252,-1.5318,0,0.156912
0.305,0.605,10.4421,-2.09838,1.8304,144.98,0.51252,-1.5318,0,0.156912
0.305,0.615,9.00869,-5.05665,2.23547,146.194,0.51252,-1.5318,0,0.156912
0.305,0.625,9.8305,-8.45009,2.67074,143.252,0.51252,-1.5318,0,0.156912
0.305,0.635,13.2764,-11.1854,2.91908,135.844,0.51252,-1.5318,0,0.156912
0.305,0.645,20.1143,-12.9149,2.94249,124.948,0.51252,-1.5318,0,0.156912
0.305,0.655,31.4746,-13.8706,2.86053,113.379,0.51252,-1.5318,0,0.156912
0.305,0.665,48.6806,-14.3661,2.78708,104.666,0.51252,-1.5318,0,0.156912
0.305,0.675,72.9917,-14.6233,2.74777,99.8415,0.51252,-1.5318,0,0.156912
0.305,0.685,104.722,-14.7648,2.72249,96.9534,0.51252,-1.5318,0,0.156912
0.305,0.695,142.599,-14.849,2.69722,94.0323,0.51252,-1.5318,0,0.156912
0.305,0.705,184.553,-14.9019,2.6735,91.1785,0.51252,-1.5318,0,0.156912
0.305,0.715,229.165,-14.9358,2.65898,89.9523,0.51252,-1.5318,0,0.156912
0.305,0.725,276.307,-14.9573,2.65873,91.7742,0.51252,-1.5318,0,0.156912
0.305,0.735,326.547,-14.971,2.67242,97.062,0.51252,-1.5318,0,0.156912
0.305,0.745,380.202,-14.9796,2.69619,105.37,0.51252,-1.5318,0,0.156912
0.305,0.755,436.852,-14.9853,2.72545,115.886,0.51252,-1.5318,0,0.156912
0.305,0.765,495.405,-14.9891,2.75662,127.785,0.51252,-1.5318,0,0.156912
0.305,0.775,554.405,-14.9918,2.78744,140.374,0.51252,-1.5318,0,0.156912
0.305,0.785,612.331,-14.9938,2.81665,153.115,0.51252,-1.5318,0,0.156912
0.305,0.795,667.799,-14.9953,2.84365,165.6,0.51252,-1.5318,0,0.156912
0.305,0.805,719.669,-14.9965,2.86817,177.522,0.51252,-1.5318,0,0.156912
0.305,0.815,767.095,-14.9974,2.89013,188.658,0.51252,-1.5318,0,0.156912
0.305,0.825,809.531,-14.9981,2.90955,198.852,0.51252,-1.5318,0,0.156912
0.305,0.835,846.714,-14.9986,2.92651,208.003,0.51252,-1.5318,0,0.156912
0.305,0.845,878.634,-14.999,2.94111,216.063,0.51252,-1.5318,0,0.156912
0.305,0.855,905.488,-14.9993,2.95351,223.028,0.51252,-1.5318,0,0.156912
0.305,0.865,927.633,-14.9995,2.96387,228.928,0.51252,-1.5318,0,0.156912
0.305,0.875,945.532,-14.9997,2.97239,233.828,0.51252,-1.5318,0,0.156912
0.305,0.885,959.715,-14.9998,2.97926,237.815,0.51252,-1.5318,0,0.156912
0.305,0.895,970.729,-14.9999,2.9847,240.99,0.51252,-1.5318,0,0.156912
0.305,0.905,979.112,-14.9999,2.98892,243.466,0.51252,-1.5318,0,0.156912
0.305,0.915,985.364,-14.9999,2.99213,245.353,0.51252,-1.5318,0,0.156912
0.305,0.925,989.932,-15,2.99452,246.761,0.51252,-1.5318,0,0.156912
0.305,0.935,993.203,-15,2.99626,247.787,0.51252,-1.5318,0,0.156912
0.305,0.945,995.497,-15,2.99749,248.518,0.51252,-1.5318,0,0.156912
0.305,0.955,997.072,-15,2.99836,249.028,0.51252,-1.5318,0,0.156912
0.305,0.965,998.132,-15,2.99894,249.375,0.51252,-1.5318,0,0.156912
0.305,0.975,998.831,-15,2.99933,249.606,0.51252,-1.5318,0,0.156912
0.305,0.985,999.282,-15,2.99959,249.757,0.51252,-1.5318,0,0.156912
0.305,0.995,999.567,-15,2.99975,249.853,0.51252,-1.5318,0,0.156912
0.315,0.005,31.1494,6.52306,-8.30039,563.906,0.44343,-1.43836,0,0.128119
0.315,0.015,30.8455,6.50902,-8.12161,556.143,0.44343,-1.43836,0,0.128119
0.315,0.025,30.5569,6.49289,-7.94115,548.316,0.44343,-1.43836,0,0.128119
0.315,0.035,30.2838,6.47444,-7.75896,540.424,0.44343,-1.43836,0,0.128119
0.315,0.045,30.0264,6.4535,-7.57502,532.462,0.44343,-1.43836,0,0.128119
0.315,0.055,29.785,6.42989,-7.38932,524.429,0.44343,-1.43836,0,0.128119
0.315,0.065,29.5595,6.40345,-7.20188,516.322,0.44343,-1.43836,0,0.128119
0.315,0.075,29.3498,6.37404,-7.01272,508.141,0.44343,-1.43836,0,0.128119
0.315,0.085,29.1559,6.34154,-6.8219,499.883,0.44343,-1.43836,0,0.128119
0.315,0.095,28.9773,6.30584,-6.62947,491.549,0.44343,-1.43836,0,0.128119
0.315,0.105,28.8137,6.26687,-6.43551,483.137,0.44343,-1.43836,0,0.128119
0.315,0.115,28.6647,6.22457,-6.24011,474.649,0.44343,-1.43836,0,0.128119
0.315,0.125,28.5298,6.17888,-6.04335,466.085,0.44343,-1.43836,0,0.128119
0.315,0.135,28.4081,6.12979,-5.84535,457.447,0.44343,-1.43836,0,0.128119
0.315,0.145,28.2991,6.07728,-5.64619,448.736,0.44343,-1.43836,0,0.128119
0.315,0.155,28.2018,6.02136,-5.446,439.954,0.44343,-1.43836,0,0.128119
0.315,0.165,28.1153,5.96206,-5.24487,431.105,0.44343,-1.43836,0,0.128119
0.315,0.175,28.0387,5.89938,-5.04291,422.192,0.44343,-1.43836,0,0.128119
0.315,0.185,27.9709,5.83335,-4.84023,413.22,0.44343,-1.43836,0,0.128119
0.315,0.195,27.911,5.76399,-4.63689,404.197,0.44343,-1.43836,0,0.128119
0.315,0.205,27.8674,5.69133,-4.43143,395.322,0.44343,-1.43836,0,0.128119
0.315,0.215,27.8339,5.61622,-4.22482,386.489,0.44343,-1.43836,0,0.128119
0.315,0.225,27.8045,5.53909,-4.01806,377.61,0.44343,-1.43836,0,0.128119
0.315,0.235,27.7784,5.46001,-3.81124,368.699,0.44343,-1.43836,0,0.128119
0.315,0.245,27.7542,5.37907,-3.60443,359.762,0.44343,-1.43836,0,0.128119
0.315,0.255,27.7303,5.29639,-3.3977,350.802,0.44343,-1.43836,0,0.128119
0.315,0.265,27.7049,5.21209,-3.19111,341.821,0.44343,-1.43836,0,0.128119
0.315,0.275,27.6765,5.1263,-2.98473,332.825,0.44343,-1.43836,0,0.128119
0.315,0.285,27.6432,5.03915,-2.77859,323.818,0.44343,-1.43836,0,0.128119
0.315,0.295,27.6032,4.95072,-2.57272,314.805,0.44343,-1.43836,0,0.128119
0.315,0.305,27.5545,4.86108,-2.3672,305.788,0.44343,-1.43836,0,0.128119
0.315,0.315,27.4949,4.7703,-2.16209,296.769,0.44343,-1.43836,0,0.128119
0.315,0.325,27.4225,4.6784,-1.95745,287.753,0.44343,-1.43836,0,0.128119
0.315,0.335,27.3352,4.5854,-1.75336,278.741,0.44343,-1.43836,0,0.128119
0.315,0.345,27.2306,4.49125,-1.54994,269.737,0.44343,-1.43836,0,0.128119
0.315,0.355,27.1062,4.39586,-1.34734,260.74,0.44343,-1.43836,0,0.128119
0.315,0.365,26.9599,4.29912,-1.14573,251.754,0.44343,-1.43836,0,0.128119
0.315,0.375,26.7896,4.20093,-0.945333,242.784,0.44343,-1.43836,0,0.128119
0.315,0.385,26.5933,4.10103,-0.746445,233.838,0.44343,-1.43836,0,0.128119
0.315,0.395,26.369,3.99915,-0.549422,224.923,0.44343,-1.43836,0,0.128119
0.315,0.405,26.1162,3.89505,-0.354721,216.059,0.44343,-1.43836,0,0.128119
0.315,0.415,25.8349,3.78829,-0.16288,207.273,0.44343,-1.43836,0,0.128119
0.315,0.425,25.5553,3.67189,0.0262362,198.66,0.44343,-1.43836,0,0.128119
0.315,0.435,25.2588,3.54563,0.212658,190.085,0.44343,-1.43836,0,0.128119
0.315,0.445,24.9165,3.41696,0.394781,181.637,0.44343,-1.43836,0,0.128119
0.315,0.455,24.5526,3.28402,0.570331,173.54,0.44343,-1.43836,0,0.128119
0.315,0.465,24.1852,3.14579,0.73748,165.943,0.44343,-1.43836,0,0.128119
0.315,0.475,23.8053,3.00604,0.89356,158.725,0.44343,-1.43836,0,0.128119
0.315,0.485,23.4428,2.86211,1.03481,152.137,0.44343,-1.43836,0,0.128119
0.315,0.495,23.1306,2.71166,1.15833,146.435,0.44343,-1.43836,0,0.128119
0.315,0.505,22.895,2.55302,1.26153,141.807,0.44343,-1.43836,0,0.128119
0.315,0.515,22.7518,2.38466,1.34264,138.357,0.44343,-1.43836,0,0.128119
0.315,0.525,22.6952,2.20549,1.40172,136.064,0.44343,-1.43836,0,0.128119
0.315,0.535,22.6824,2.01539,1.441,134.767,0.44343,-1.43836,0,0.128119
0.315,0.545,22.6097,1.81534,1.46415,134.213,0.44343,-1.43836,0,0.128119
0.315,0.555,22.2763,1.60527,1.47515,134.162,0.44343,-1.43836,0,0.128119
0.315,0.565,21.355,1.3753,1.47845,134.472,0.44343,-1.43836,0,0.128119
0.315,0.575,19.4569,1.08261,1.48245,135.155,0.44343,-1.43836,0,0.128119
0.315,0.585,16.4128,0.602063,1.50807,136.442,0.44343,-1.43836,0,0.128119
0.315,0.595,12.7496,-0.360979,1.60504,138.769,0.44343,-1.43836,0,0.128119
0.315,0.605,9.80521,-2.29074,1.85468,141.799,0.44343,-1.43836,0,0.128119
0.315,0.615,8.65825,-5.36074,2.27446,142.43,0.44343,-1.43836,0,0.128119
0.315,0.625,9.68838,-8.72405,2.69138,138.959,0.44343,-1.43836,0,0.128119
0.315,0.635,13.2546,-11.3584,2.90629,131.274,0.44343,-1.43836,0,0.128119
0.315,0.645,20.122,-13.0057,2.9112,120.415,0.44343,-1.43836,0,0.128119
0.315,0.655,31.4506,-13.913,2.83117,109.587,0.44343,-1.43836,0,0.128119
0.315,0.665,48.6565,-14.3838,2.76973,102.203,0.44343,-1.43836,0,0.128119
0.315,0.675,73.0698,-14.6299,2.74077,98.6233,0.44343,-1.43836,0,0.128119
0.315,0.685,104.941,-14.7673,2.72032,96.4232,0.44343,-1.43836,0,0.128119
0.315,0.695,142.866,-14.8502,2.69598,93.6655,0.44343,-1.43836,0,0.128119
0.315,0.705,184.71,-14.9027,2.67178,90.731,0.44343,-1.43836,0,0.128119
0.315,0.715,229.117,-14.9364,2.65687,89.4278,0.44343,-1.43836,0,0.128119
0.315,0.725,276.072,-14.9578,2.65673,91.2704,0.44343,-1.43836,0,0.128119
0.315,0.735,326.219,-14.9713,2.67089,96.6535,0.44343,-1.43836,0,0.128119
0.315,0.745,379.877,-14.9798,2.69516,105.078,0.44343,-1.43836,0,0.128119
0.315,0.755,436.587,-14.9854,2.72484,115.696,0.44343,-1.43836,0,0.128119
0.315,0.765,495.215,-14.9892,2.75628,127.669,0.44343,-1.43836,0,0.128119
0.315,0.775,554.282,-14.9918,2.78726,140.308,0.44343,-1.43836,0,0.128119
0.315,0.785,612.257,-14.9938,2.81656,153.08,0.44343,-1.43836,0,0.128119
0.315,0.795,667.758,-14.9953,2.84361,165.581,0.44343,-1.43836,0,0.128119
0.315,0.805,719.647,-14.9965,2.86815,177.513,0.44343,-1.43836,0,0.128119
0.315,0.815,767.084,-14.9974,2.89012,188.654,0.44343,-1.43836,0,0.128119
0.315,0.825,809.525,-14.9981,2.90955,198.85,0.44343,-1.43836,0,0.128119
0.315,0.835,846.711,-14.9986,2.92651,208.002,0.44343,-1.43836,0,0.128119
0.315,0.845,878.633,-14.999,2.94111,216.063,0.44343,-1.43836,0,0.128119
0.315,0.855,905.488,-14.9993,2.95351,223.027,0.44343,-1.43836,0,0.128119
0.315,0.865,927.632,-14.9995,2.96387,228.928,0.44343,-1.43836,0,0.128119
0.315,0.875,945.532,-14.9997,2.97239,233.828,0.44343,-1.43836,0,0.128119
0.315,0.885,959.715,-14.9998,2.97926,237.815,0.44343,-1.43836,0,0.128119
0.315,0.895,970.729,-14.9999,2.9847,240.99,0.44343,-1.43836,0,0.128119
0.315,0.905,979.112,-14.9999,2.98892,243.466,0.44343,-1.43836,0,0.128119
0.315,0.915,985.364,-14.9999,2.99213,245.353,0.44343,-1.43836,0,0.128119
0.315,0.925,989.932,-15,2.99452,246.761,0.44343,-1.43836,0,0.128119
0.315,0.935,993.203,-15,2.99626,247.787,0.44343,-1.43836,0,0.128119
0.315,0.945,995.497,-15,2.99749,248.518,0.44343,-1.43836,0,0.128119
0.315,0.955,997.072,-15,2.99836,249.028,0.44343,-1.43836,0,0.128119
0.315,0.965,998.132,-15,2.99894,249.375,0.44343,-1.43836,0,0.128119
0.315,0.975,998.831,-15,2.99933,249.606,0.44343,-1.43836,0,0.128119
0.315,0.985,999.282,-15,2.99959,249.757,0.44343,-1.43836,0,0.128119
0.315,0.995,999.567,-15,2.99975,249.853,0.44343,-1.43836,0,0.128119
0.325,0.005,30.6215,6.65759,-8.24935,549.837,0.382,-1.34492,0,0.10398
0.325,0.015,30.324,6.64251,-8.06931,542.159,0.382,-1.34492,0,0.10398
0.325,0.025,30.0411,6.62537,-7.88769,534.425,0.382,-1.34492,0,0.10398
0.325,0.035,29.7732,6.60596,-7.70443,526.63,0.382,-1.34492,0,0.10398
0.325,0.045,29.5202,6.58412,-7.51951,518.774,0.382,-1.34492,0,0.10398
0.325,0.055,29.2824,6.55966,-7.33292,510.851,0.382,-1.34492,0,0.10398
0.325,0.065,29.0597,6.53244,-7.14467,502.861,0.382,-1.34492,0,0.10398
0.325,0.075,28.852,6.50232,-6.9548,494.802,0.382,-1.34492,0,0.10398
0.325,0.085,28.6591,6.46919,-6.76333,486.673,0.382,-1.34492,0,0.10398
0.325,0.095,28.4807,6.43294,-6.57033,478.471,0.382,-1.34492,0,0.10398
0.325,0.105,28.3164,6.3935,-6.37587,470.199,0.382,-1.34492,0,0.10398
0.325,0.115,28.1657,6.35079,-6.18003,461.854,0.382,-1.34492,0,0.10398
0.325,0.125,28.0281,6.30479,-5.9829,453.438,0.382,-1.34492,0,0.10398
0.325,0.135,27.903,6.25546,-5.78456,444.953,0.382,-1.34492,0,0.10398
0.325,0.145,27.7895,6.20278,-5.58512,436.399,0.382,-1.34492,0,0.10398
0.325,0.155,27.6869,6.14677,-5.38468,427.78,0.382,-1.34492,0,0.10398
0.325,0.165,27.5943,6.08742,-5.18335,419.098,0.382,-1.34492,0,0.10398
0.325,0.175,27.5107,6.02475,-4.98122,410.356,0.382,-1.34492,0,0.10398
0.325,0.185,27.4352,5.95876,-4.77839,401.558,0.382,-1.34492,0,0.10398
0.325,0.195,27.3679,5.88946,-4.57472,392.74,0.382,-1.34492,0,0.10398
0.325,0.205,27.3177,5.81701,-4.36872,384.097,0.382,-1.34492,0,0.10398
0.325,0.215,27.274,5.74232,-4.16207,375.443,0.382,-1.34492,0,0.10398
0.325,0.225,27.2339,5.66559,-3.9553,366.747,0.382,-1.34492,0,0.10398
0.325,0.235,27.1963,5.58691,-3.7485,358.019,0.382,-1.34492,0,0.10398
0.325,0.245,27.1601,5.50636,-3.54171,349.266,0.382,-1.34492,0,0.10398
0.325,0.255,27.1235,5.42405,-3.33502,340.49,0.382,-1.34492,0,0.10398
0.325,0.265,27.0849,5.34008,-3.12849,331.694,0.382,-1.34492,0,0.10398
0.325,0.275,27.0427,5.25458,-2.92219,322.88,0.382,-1.34492,0,0.10398
0.325,0.285,26.9951,5.16766,-2.71615,314.054,0.382,-1.34492,0,0.10398
