x,y,rho,u,v,p,rho_exact,u_exact,v_exact,p_exact
0.0435,0.3,1,0,0,1,1,0,0,1
0.0435,0.5,1,0,0,1,1,0,0,1
0.0435,0.7,1,0,0,1,1,0,0,1
0.0435,0.9,1,0,0,1,1,0,0,1
0.0445,0.1,1,0,0,1,1,0,0,1
0.0445,0.3,1,0,0,1,1,0,0,1
0.0445,0.5,1,0,0,1,1,0,0,1
0.0445,0.7,1,0,0,1,1,0,0,1
0.0445,0.9,1,0,0,1,1,0,0,1
0.0455,0.1,1,0,0,1,1,0,0,1
0.0455,0.3,1,0,0,1,1,0,0,1
0.0455,0.5,1,0,0,1,1,0,0,1
0.0455,0.7,1,0,0,1,1,0,0,1
0.0455,0.9,1,0,0,1,1,0,0,1
0.0465,0.1,1,0,0,1,1,0,0,1
0.0465,0.3,1,0,0,1,1,0,0,1
0.0465,0.5,1,0,0,1,1,0,0,1
0.0465,0.7,1,0,0,1,1,0,0,1
0.0465,0.9,1,0,0,1,1,0,0,1
0.0475,0.1,1,0,0,1,1,0,0,1
0.0475,0.3,1,0,0,1,1,0,0,1
0.0475,0.5,1,0,0,1,1,0,0,1
0.0475,0.7,1,0,0,1,1,0,0,1
0.0475,0.9,1,0,0,1,1,0,0,1
0.0485,0.1,1,0,0,1,1,0,0,1
0.0485,0.3,1,0,0,1,1,0,0,1
0.0485,0.5,1,0,0,1,1,0,0,1
0.0485,0.7,1,0,0,1,1,0,0,1
0.0485,0.9,1,0,0,1,1,0,0,1
0.0495,0.1,1,0,0,1,1,0,0,1
0.0495,0.3,1,0,0,1,1,0,0,1
0.0495,0.5,1,0,0,1,1,0,0,1
0.0495,0.7,1,0,0,1,1,0,0,1
0.0495,0.9,1,0,0,1,1,0,0,1
0.0505,0.1,1,0,0,1,1,0,0,1
0.0505,0.3,1,0,0,1,1,0,0,1
0.0505,0.5,1,0,0,1,1,0,0,1
0.0505,0.7,1,0,0,1,1,0,0,1
0.0505,0.9,1,0,0,1,1,0,0,1
0.0515,0.1,1,0,0,1,1,0,0,1
0.0515,0.3,1,0,0,1,1,0,0,1
0.0515,0.5,1,0,0,1,1,0,0,1
0.0515,0.7,1,0,0,1,1,0,0,1
0.0515,0.9,1,0,0,1,1,0,0,1
0.0525,0.1,1,0,0,1,1,0,0,1
0.0525,0.3,1,0,0,1,1,0,0,1
0.0525,0.5,1,0,0,1,1,0,0,1
0.0525,0.7,1,0,0,1,1,0,0,1
0.0525,0.9,1,0,0,1,1,0,0,1
0.0535,0.1,1,0,0,1,1,0,0,1
0.0535,0.3,1,0,0,1,1,0,0,1
0.0535,0.5,1,0,0,1,1,0,0,1
0.0535,0.7,1,0,0,1,1,0,0,1
0.0535,0.9,1,0,0,1,1,0,0,1
0.0545,0.1,1,0,0,1,1,0,0,1
0.0545,0.3,1,0,0,1,1,0,0,1
0.0545,0.5,1,0,0,1,1,0,0,1
0.0545,0.7,1,0,0,1,1,0,0,1
0.0545,0.9,1,0,0,1,1,0,0,1
0.0555,0.1,1,0,0,1,1,0,0,1
0.0555,0.3,1,0,0,1,1,0,0,1
0.0555,0.5,1,0,0,1,1,0,0,1
0.0555,0.7,1,0,0,1,1,0,0,1
0.0555,0.9,1,0,0,1,1,0,0,1
0.0565,0.1,1,0,0,1,1,0,0,1
0.0565,0.3,1,0,0,1,1,0,0,1
0.0565,0.5,1,0,0,1,1,0,0,1
0.0565,0.7,1,0,0,1,1,0,0,1
0.0565,0.9,1,0,0,1,1,0,0,1
0.0575,0.1,1,0,0,1,1,0,0,1
0.0575,0.3,1,0,0,1,1,0,0,1
0.0575,0.5,1,0,0,1,1,0,0,1
0.0575,0.7,1,0,0,1,1,0,0,1
0.0575,0.9,1,0,0,1,1,0,0,1
0.0585,0.1,1,0,0,1,1,0,0,1
0.0585,0.3,1,0,0,1,1,0,0,1
0.0585,0.5,1,0,0,1,1,0,0,1
0.0585,0.7,1,0,0,1,1,0,0,1
0.0585,0.9,1,0,0,1,1,0,0,1
0.0595,0.1,1,0,0,1,1,0,0,1
0.0595,0.3,1,0,0,1,1,0,0,1
0.0595,0.5,1,0,0,1,1,0,0,1
0.0595,0.7,1,0,0,1,1,0,0,1
0.0595,0.9,1,0,0,1,1,0,0,1
0.0605,0.1,1,0,0,1,1,0,0,1
0.0605,0.3,1,0,0,1,1,0,0,1
0.0605,0.5,1,0,0,1,1,0,0,1
0.0605,0.7,1,0,0,1,1,0,0,1
0.0605,0.9,1,0,0,1,1,0,0,1
0.0615,0.1,1,0,0,1,1,0,0,1
0.0615,0.3,1,0,0,1,1,0,0,1
0.0615,0.5,1,0,0,1,1,0,0,1
0.0615,0.7,1,0,0,1,1,0,0,1
0.0615,0.9,1,0,0,1,1,0,0,1
0.0625,0.1,1,0,0,1,1,0,0,1
0.0625,0.3,1,0,0,1,1,0,0,1
0.0625,0.5,1,0,0,1,1,0,0,1
0.0625,0.7,1,0,0,1,1,0,0,1
0.0625,0.9,1,0,0,1,1,0,0,1
0.0635,0.1,1,0,0,1,1,0,0,1
0.0635,0.3,1,0,0,1,1,0,0,1
0.0635,0.5,1,0,0,1,1,0,0,1
0.0635,0.7,1,0,0,1,1,0,0,1
0.0635,0.9,1,0,0,1,1,0,0,1
0.0645,0.1,1,0,0,1,1,0,0,1
0.0645,0.3,1,0,0,1,1,0,0,1
0.0645,0.5,1,0,0,1,1,0,0,1
0.0645,0.7,1,0,0,1,1,0,0,1
0.0645,0.9,1,0,0,1,1,0,0,1
0.0655,0.1,1,0,0,1,1,0,0,1
0.0655,0.3,1,0,0,1,1,0,0,1
0.0655,0.5,1,0,0,1,1,0,0,1
0.0655,0.7,1,0,0,1,1,0,0,1
0.0655,0.9,1,0,0,1,1,0,0,1
0.0665,0.1,1,0,0,1,1,0,0,1
0.0665,0.3,1,0,0,1,1,0,0,1
0.0665,0.5,1,0,0,1,1,0,0,1
0.0665,0.7,1,0,0,1,1,0,0,1
0.0665,0.9,1,0,0,1,1,0,0,1
0.0675,0.1,1,0,0,1,1,0,0,1
0.0675,0.3,1,0,0,1,1,0,0,1
0.0675,0.5,1,0,0,1,1,0,0,1
0.0675,0.7,1,0,0,1,1,0,0,1
0.0675,0.9,1,0,0,1,1,0,0,1
0.0685,0.1,1,0,0,1,1,0,0,1
0.0685,0.3,1,0,0,1,1,0,0,1
0.0685,0.5,1,0,0,1,1,0,0,1
0.0685,0.7,1,0,0,1,1,0,0,1
0.0685,0.9,1,0,0,1,1,0,0,1
0.0695,0.1,1,0,0,1,1,0,0,1
0.0695,0.3,1,0,0,1,1,0,0,1
0.0695,0.5,1,0,0,1,1,0,0,1
0.0695,0.7,1,0,0,1,1,0,0,1
0.0695,0.9,1,0,0,1,1,0,0,1
0.0705,0.1,1,0,0,1,1,0,0,1
0.0705,0.3,1,0,0,1,1,0,0,1
0.0705,0.5,1,0,0,1,1,0,0,1
0.0705,0.7,1,0,0,1,1,0,0,1
0.0705,0.9,1,0,0,1,1,0,0,1
0.0715,0.1,1,0,0,1,1,0,0,1
0.0715,0.3,1,0,0,1,1,0,0,1
0.0715,0.5,1,0,0,1,1,0,0,1
0.0715,0.7,1,0,0,1,1,0,0,1
0.0715,0.9,1,0,0,1,1,0,0,1
0.0725,0.1,1,0,0,1,1,0,0,1
0.0725,0.3,1,0,0,1,1,0,0,1
0.0725,0.5,1,0,0,1,1,0,0,1
0.0725,0.7,1,0,0,1,1,0,0,1
0.0725,0.9,1,0,0,1,1,0,0,1
0.0735,0.1,1,0,0,1,1,0,0,1
0.0735,0.3,1,0,0,1,1,0,0,1
0.0735,0.5,1,0,0,1,1,0,0,1
0.0735,0.7,1,0,0,1,1,0,0,1
0.0735,0.9,1,0,0,1,1,0,0,1
0.0745,0.1,1,0,0,1,1,0,0,1
0.0745,0.3,1,0,0,1,1,0,0,1
0.0745,0.5,1,0,0,1,1,0,0,1
0.0745,0.7,1,0,0,1,1,0,0,1
0.0745,0.9,1,0,0,1,1,0,0,1
0.0755,0.1,1,0,0,1,1,0,0,1
0.0755,0.3,1,0,0,1,1,0,0,1
0.0755,0.5,1,0,0,1,1,0,0,1
0.0755,0.7,1,0,0,1,1,0,0,1
0.0755,0.9,1,0,0,1,1,0,0,1
0.0765,0.1,1,0,0,1,1,0,0,1
0.0765,0.3,1,0,0,1,1,0,0,1
0.0765,0.5,1,0,0,1,1,0,0,1
0.0765,0.7,1,0,0,1,1,0,0,1
0.0765,0.9,1,0,0,1,1,0,0,1
0.0775,0.1,1,0,0,1,1,0,0,1
0.0775,0.3,1,0,0,1,1,0,0,1
0.0775,0.5,1,0,0,1,1,0,0,1
0.0775,0.7,1,0,0,1,1,0,0,1
0.0775,0.9,1,0,0,1,1,0,0,1
0.0785,0.1,1,0,0,1,1,0,0,1
0.0785,0.3,1,0,0,1,1,0,0,1
0.0785,0.5,1,0,0,1,1,0,0,1
0.0785,0.7,1,0,0,1,1,0,0,1
0.0785,0.9,1,0,0,1,1,0,0,1
0.0795,0.1,1,0,0,1,1,0,0,1
0.0795,0.3,1,0,0,1,1,0,0,1
0.0795,0.5,1,0,0,1,1,0,0,1
0.0795,0.7,1,0,0,1,1,0,0,1
0.0795,0.9,1,0,0,1,1,0,0,1
0.0805,0.1,1,0,0,1,1,0,0,1
0.0805,0.3,1,0,0,1,1,0,0,1
0.0805,0.5,1,0,0,1,1,0,0,1
0.0805,0.7,1,0,0,1,1,0,0,1
0.0805,0.9,1,0,0,1,1,0,0,1
0.0815,0.1,1,0,0,1,1,0,0,1
0.0815,0.3,1,0,0,1,1,0,0,1
0.0815,0.5,1,0,0,1,1,0,0,1
0.0815,0.7,1,0,0,1,1,0,0,1
0.0815,0.9,1,0,0,1,1,0,0,1
0.0825,0.1,1,0,0,1,1,0,0,1
0.0825,0.3,1,0,0,1,1,0,0,1
0.0825,0.5,1,0,0,1,1,0,0,1
0.0825,0.7,1,0,0,1,1,0,0,1
0.0825,0.9,1,0,0,1,1,0,0,1
0.0835,0.1,1,0,0,1,1,0,0,1
0.0835,0.3,1,0,0,1,1,0,0,1
0.0835,0.5,1,0,0,1,1,0,0,1
0.0835,0.7,1,0,0,1,1,0,0,1
0.0835,0.9,1,0,0,1,1,0,0,1
0.0845,0.1,1,0,0,1,1,0,0,1
0.0845,0.3,1,0,0,1,1,0,0,1
0.0845,0.5,1,0,0,1,1,0,0,1
0.0845,0.7,1,0,0,1,1,0,0,1
0.0845,0.9,1,0,0,1,1,0,0,1
0.0855,0.1,1,0,0,1,1,0,0,1
0.0855,0.3,1,0,0,1,1,0,0,1
0.0855,0.5,1,0,0,1,1,0,0,1
0.0855,0.7,1,0,0,1,1,0,0,1
0.0855,0.9,1,0,0,1,1,0,0,1
0.0865,0.1,1,0,0,1,1,0,0,1
0.0865,0.3,1,0,0,1,1,0,0,1
0.0865,0.5,1,0,0,1,1,0,0,1
0.0865,0.7,1,0,0,1,1,0,0,1
0.0865,0.9,1,0,0,1,1,0,0,1
0.0875,0.1,1,0,0,1,1,0,0,1
0.0875,0.3,1,0,0,1,1,0,0,1
0.0875,0.5,1,0,0,1,1,0,0,1
0.0875,0.7,1,0,0,1,1,0,0,1
0.0875,0.9,1,0,0,1,1,0,0,1
0.0885,0.1,1,0,0,1,1,0,0,1
0.0885,0.3,1,0,0,1,1,0,0,1
0.0885,0.5,1,0,0,1,1,0,0,1
0.0885,0.7,1,0,0,1,1,0,0,1
0.0885,0.9,1,0,0,1,1,0,0,1
0.0895,0.1,1,0,0,1,1,0,0,1
0.0895,0.3,1,0,0,1,1,0,0,1
0.0895,0.5,1,0,0,1,1,0,0,1
0.0895,0.7,1,0,0,1,1,0,0,1
0.0895,0.9,1,0,0,1,1,0,0,1
0.0905,0.1,1,0,0,1,1,0,0,1
0.0905,0.3,1,0,0,1,1,0,0,1
0.0905,0.5,1,0,0,1,1,0,0,1
0.0905,0.7,1,0,0,1,1,0,0,1
0.0905,0.9,1,0,0,1,1,0,0,1
0.0915,0.1,1,0,0,1,1,0,0,1
0.0915,0.3,1,0,0,1,1,0,0,1
0.0915,0.5,1,0,0,1,1,0,0,1
0.0915,0.7,1,0,0,1,1,0,0,1
0.0915,0.9,1,0,0,1,1,0,0,1
0.0925,0.1,1,0,0,1,1,0,0,1
0.0925,0.3,1,0,0,1,1,0,0,1
0.0925,0.5,1,0,0,1,1,0,0,1
0.0925,0.7,1,0,0,1,1,0,0,1
0.0925,0.9,1,0,0,1,1,0,0,1
0.0935,0.1,1,0,0,1,1,0,0,1
0.0935,0.3,1,0,0,1,1,0,0,1
0.0935,0.5,1,0,0,1,1,0,0,1
0.0935,0.7,1,0,0,1,1,0,0,1
0.0935,0.9,1,0,0,1,1,0,0,1
0.0945,0.1,1,0,0,1,1,0,0,1
0.0945,0.3,1,0,0,1,1,0,0,1
0.0945,0.5,1,0,0,1,1,0,0,1
0.0945,0.7,1,0,0,1,1,0,0,1
0.0945,0.9,1,0,0,1,1,0,0,1
0.0955,0.1,1,0,0,1,1,0,0,1
