x,y,rho,u,v,p,w,temperature,rho_exact,u_exact,v_exact,p_exact,is_solid
0.76625,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.76875,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.77125,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.77375,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.77625,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.77875,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.78125,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.78375,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.78625,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.78875,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.79125,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.79375,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.79625,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.79875,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.80125,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.80375,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.80625,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.80875,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.81125,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.81375,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.81625,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.81875,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.82125,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.82375,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.82625,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.82875,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.83125,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.83375,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.83625,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.83875,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.84125,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.84375,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.84625,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.84875,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.85125,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.85375,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.85625,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.85875,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.86125,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.86375,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.86625,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.86875,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.87125,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.87375,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.87625,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.87875,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.88125,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
0.88375,0.5,0.125,0,0,0.1,nan,nan,0.125,0,0,0.1,0
