x,y,rho,u,v,p,w,temperature,rho_exact,u_exact,v_exact,p_exact,is_solid
0.325,0.015,0.804268,0.229187,-9.71062e-52,0.771151,0,0.958823,nan,nan,nan,nan,0
0.325,0.025,0.804268,0.229187,-2.94866e-17,0.771151,0,0.958823,nan,nan,nan,nan,0
0.335,0.005,0.775388,0.267506,6.50306e-17,0.738187,0,0.952022,nan,nan,nan,nan,0
0.335,0.015,0.775388,0.267506,-5.15899e-51,0.738187,0,0.952022,nan,nan,nan,nan,0
0.335,0.025,0.775388,0.267506,-6.50306e-17,0.738187,0,0.952022,nan,nan,nan,nan,0
0.345,0.005,0.74811,0.305989,1.36905e-16,0.707279,0,0.945421,nan,nan,nan,nan,0
0.345,0.015,0.74811,0.305989,-6.35257e-49,0.707279,0,0.945421,nan,nan,nan,nan,0
0.345,0.025,0.74811,0.305989,-1.36905e-16,0.707279,0,0.945421,nan,nan,nan,nan,0
0.355,0.005,0.721698,0.343999,1.06665e-16,0.677571,0,0.938856,nan,nan,nan,nan,0
0.355,0.015,0.721698,0.343999,3.17483e-51,0.677571,0,0.938856,nan,nan,nan,nan,0
0.355,0.025,0.721698,0.343999,-1.06665e-16,0.677571,0,0.938856,nan,nan,nan,nan,0
0.365,0.005,0.696211,0.381293,1.30422e-17,0.649121,0,0.932363,nan,nan,nan,nan,0
0.365,0.015,0.696211,0.381293,1.78525e-49,0.649121,0,0.932363,nan,nan,nan,nan,0
0.365,0.025,0.696211,0.381293,-1.30422e-17,0.649121,0,0.932363,nan,nan,nan,nan,0
0.375,0.005,0.671889,0.41839,-6.60322e-17,0.622168,0,0.925999,nan,nan,nan,nan,0
0.375,0.015,0.671889,0.41839,3.05523e-49,0.622168,0,0.925999,nan,nan,nan,nan,0
0.375,0.025,0.671889,0.41839,6.60322e-17,0.622168,0,0.925999,nan,nan,nan,nan,0
0.385,0.005,0.648724,0.455189,-9.7351e-17,0.596687,0,0.919785,nan,nan,nan,nan,0
0.385,0.015,0.648724,0.455189,4.12485e-49,0.596687,0,0.919785,nan,nan,nan,nan,0
0.385,0.025,0.648724,0.455189,9.7351e-17,0.596687,0,0.919785,nan,nan,nan,nan,0
0.395,0.005,0.626516,0.491368,-9.26062e-17,0.572433,0,0.913678,nan,nan,nan,nan,0
0.395,0.015,0.626516,0.491368,4.9978e-49,0.572433,0,0.913678,nan,nan,nan,nan,0
0.395,0.025,0.626516,0.491368,9.26062e-17,0.572433,0,0.913678,nan,nan,nan,nan,0
0.405,0.005,0.605306,0.526821,-9.66448e-18,0.549431,0,0.907691,nan,nan,nan,nan,0
0.405,0.015,0.605306,0.526821,3.66117e-49,0.549431,0,0.907691,nan,nan,nan,nan,0
0.405,0.025,0.605306,0.526821,9.66448e-18,0.549431,0,0.907691,nan,nan,nan,nan,0
0.415,0.005,0.585216,0.561526,2.87986e-17,0.527792,0,0.901876,nan,nan,nan,nan,0
0.415,0.015,0.585216,0.561526,3.13944e-49,0.527792,0,0.901876,nan,nan,nan,nan,0
0.415,0.025,0.585216,0.561526,-2.87986e-17,0.527792,0,0.901876,nan,nan,nan,nan,0
0.425,0.005,0.566398,0.595325,1.55732e-16,0.507652,0,0.896281,nan,nan,nan,nan,0
0.425,0.015,0.566398,0.595325,-4.6675e-49,0.507652,0,0.896281,nan,nan,nan,nan,0
0.425,0.025,0.566398,0.595325,-1.55732e-16,0.507652,0,0.896281,nan,nan,nan,nan,0
0.435,0.005,0.548885,0.627721,1.7388e-16,0.489024,0,0.890941,nan,nan,nan,nan,0
0.435,0.015,0.548885,0.627721,2.20437e-50,0.489024,0,0.890941,nan,nan,nan,nan,0
0.435,0.025,0.548885,0.627721,-1.7388e-16,0.489024,0,0.890941,nan,nan,nan,nan,0
0.445,0.005,0.532958,0.658231,1.16353e-16,0.472166,0,0.885934,nan,nan,nan,nan,0
0.445,0.015,0.532958,0.658231,6.05528e-50,0.472166,0,0.885934,nan,nan,nan,nan,0
0.445,0.025,0.532958,0.658231,-1.16353e-16,0.472166,0,0.885934,nan,nan,nan,nan,0
0.455,0.005,0.518686,0.685895,9.04554e-17,0.457138,0,0.88134,nan,nan,nan,nan,0
0.455,0.015,0.518686,0.685895,9.19704e-50,0.457138,0,0.88134,nan,nan,nan,nan,0
0.455,0.025,0.518686,0.685895,-9.04554e-17,0.457138,0,0.88134,nan,nan,nan,nan,0
0.465,0.005,0.507295,0.710654,1.71498e-16,0.445146,0,0.87749,nan,nan,nan,nan,0
0.465,0.015,0.507295,0.710654,2.95318e-49,0.445146,0,0.87749,nan,nan,nan,nan,0
0.465,0.025,0.507295,0.710654,-1.71498e-16,0.445146,0,0.87749,nan,nan,nan,nan,0
0.475,0.005,0.5,0.727409,1.37039e-16,0.43449,0,0.86898,nan,nan,nan,nan,0
0.475,0.015,0.5,0.727409,-3.84196e-50,0.43449,0,0.86898,nan,nan,nan,nan,0
0.475,0.025,0.5,0.727409,-1.37039e-16,0.43449,0,0.86898,nan,nan,nan,nan,0
0.485,0.005,0.5,0.743846,9.69825e-17,0.425589,0,0.851177,nan,nan,nan,nan,0
0.485,0.015,0.5,0.743846,2.17946e-49,0.425589,0,0.851177,nan,nan,nan,nan,0
0.485,0.025,0.5,0.743846,-9.69825e-17,0.425589,0,0.851177,nan,nan,nan,nan,0
0.495,0.005,0.5,0.757196,-1.62417e-17,0.406173,0,0.812346,nan,nan,nan,nan,0
0.495,0.015,0.5,0.757196,1.43197e-49,0.406173,0,0.812346,nan,nan,nan,nan,0
0.495,0.025,0.5,0.757196,1.62417e-17,0.406173,0,0.812346,nan,nan,nan,nan,0
0.505,0.005,0.474423,0.809222,-1.28881e-16,0.382582,0,0.806415,nan,nan,nan,nan,0
0.505,0.015,0.474423,0.809222,3.85792e-50,0.382582,0,0.806415,nan,nan,nan,nan,0
0.505,0.025,0.474423,0.809222,1.28881e-16,0.382582,0,0.806415,nan,nan,nan,nan,0
0.515,0.005,0.453837,0.852175,-2.34386e-16,0.363845,0,0.80171,nan,nan,nan,nan,0
0.515,0.015,0.453837,0.852175,-1.20271e-49,0.363845,0,0.80171,nan,nan,nan,nan,0
0.515,0.025,0.453837,0.852175,2.34386e-16,0.363845,0,0.80171,nan,nan,nan,nan,0
0.525,0.005,0.43817,0.885543,-1.97949e-16,0.349995,0,0.798766,nan,nan,nan,nan,0
0.525,0.015,0.43817,0.885543,-1.52008e-49,0.349995,0,0.798766,nan,nan,nan,nan,0
0.525,0.025,0.43817,0.885543,1.97949e-16,0.349995,0,0.798766,nan,nan,nan,nan,0
0.535,0.005,0.425683,0.912092,-6.40655e-18,0.339351,0,0.797193,nan,nan,nan,nan,0
0.535,0.015,0.425683,0.912092,5.22086e-50,0.339351,0,0.797193,nan,nan,nan,nan,0
0.535,0.025,0.425683,0.912092,6.40655e-18,0.339351,0,0.797193,nan,nan,nan,nan,0
0.545,0.005,0.415369,0.933617,2.17085e-16,0.33095,0,0.796763,nan,nan,nan,nan,0
0.545,0.015,0.415369,0.933617,-5.58117e-49,0.33095,0,0.796763,nan,nan,nan,nan,0
0.545,0.025,0.415369,0.933617,-2.17085e-16,0.33095,0,0.796763,nan,nan,nan,nan,0
0.555,0.005,0.406722,0.951005,2.73661e-16,0.324309,0,0.797375,nan,nan,nan,nan,0
0.555,0.015,0.406722,0.951005,-4.7479e-49,0.324309,0,0.797375,nan,nan,nan,nan,0
0.555,0.025,0.406722,0.951005,-2.73661e-16,0.324309,0,0.797375,nan,nan,nan,nan,0
0.565,0.005,0.399499,0.964791,2.33202e-16,0.319183,0,0.798958,nan,nan,nan,nan,0
0.565,0.015,0.399499,0.964791,-7.23647e-49,0.319183,0,0.798958,nan,nan,nan,nan,0
0.565,0.025,0.399499,0.964791,-2.33202e-16,0.319183,0,0.798958,nan,nan,nan,nan,0
0.575,0.005,0.393569,0.975417,1.906e-16,0.315405,0,0.801399,nan,nan,nan,nan,0
0.575,0.015,0.393569,0.975417,-2.80494e-49,0.315405,0,0.801399,nan,nan,nan,nan,0
0.575,0.025,0.393569,0.975417,-1.906e-16,0.315405,0,0.801399,nan,nan,nan,nan,0
0.585,0.005,0.388811,0.983301,5.13671e-17,0.312796,0,0.804494,nan,nan,nan,nan,0
0.585,0.015,0.388811,0.983301,-2.32589e-49,0.312796,0,0.804494,nan,nan,nan,nan,0
0.585,0.025,0.388811,0.983301,-5.13671e-17,0.312796,0,0.804494,nan,nan,nan,nan,0
0.595,0.005,0.38508,0.988859,-2.01439e-16,0.311128,0,0.807957,nan,nan,nan,nan,0
0.595,0.015,0.38508,0.988859,-1.29668e-49,0.311128,0,0.807957,nan,nan,nan,nan,0
0.595,0.025,0.38508,0.988859,2.01439e-16,0.311128,0,0.807957,nan,nan,nan,nan,0
0.605,0.005,0.382201,0.992532,-3.40153e-16,0.310156,0,0.811499,nan,nan,nan,nan,0
0.605,0.015,0.382201,0.992532,-2.25802e-50,0.310156,0,0.811499,nan,nan,nan,nan,0
0.605,0.025,0.382201,0.992532,3.40153e-16,0.310156,0,0.811499,nan,nan,nan,nan,0
0.615,0.005,0.379963,0.994805,-3.74645e-16,0.309658,0,0.814968,nan,nan,nan,nan,0
0.615,0.015,0.379963,0.994805,5.97709e-50,0.309658,0,0.814968,nan,nan,nan,nan,0
0.615,0.025,0.379963,0.994805,3.74645e-16,0.309658,0,0.814968,nan,nan,nan,nan,0
0.625,0.005,0.378102,0.996174,-3.05653e-16,0.30947,0,0.818482,nan,nan,nan,nan,0
0.625,0.015,0.378102,0.996174,1.05875e-49,0.30947,0,0.818482,nan,nan,nan,nan,0
0.625,0.025,0.378102,0.996174,3.05653e-16,0.30947,0,0.818482,nan,nan,nan,nan,0
0.635,0.005,0.376267,0.997054,-2.35046e-16,0.309476,0,0.822492,nan,nan,nan,nan,0
0.635,0.015,0.376267,0.997054,1.34726e-49,0.309476,0,0.822492,nan,nan,nan,nan,0
0.635,0.025,0.376267,0.997054,2.35046e-16,0.309476,0,0.822492,nan,nan,nan,nan,0
0.645,0.005,0.374028,0.99771,-2.55889e-16,0.309591,0,0.827721,nan,nan,nan,nan,0
0.645,0.015,0.374028,0.99771,1.83515e-49,0.309591,0,0.827721,nan,nan,nan,nan,0
0.645,0.025,0.374028,0.99771,2.55889e-16,0.309591,0,0.827721,nan,nan,nan,nan,0
0.655,0.005,0.370952,0.998249,-2.40294e-16,0.309744,0,0.834998,nan,nan,nan,nan,0
0.655,0.015,0.370952,0.998249,2.22369e-49,0.309744,0,0.834998,nan,nan,nan,nan,0
0.655,0.025,0.370952,0.998249,2.40294e-16,0.309744,0,0.834998,nan,nan,nan,nan,0
0.665,0.005,0.366724,0.998712,-1.8043e-16,0.309894,0,0.845035,nan,nan,nan,nan,0
0.665,0.015,0.366724,0.998712,2.08156e-49,0.309894,0,0.845035,nan,nan,nan,nan,0
0.665,0.025,0.366724,0.998712,1.8043e-16,0.309894,0,0.845035,nan,nan,nan,nan,0
0.675,0.005,0.361259,0.999152,-3.79953e-17,0.310039,0,0.858217,nan,nan,nan,nan,0
0.675,0.015,0.361259,0.999152,2.45538e-49,0.310039,0,0.858217,nan,nan,nan,nan,0
0.675,0.025,0.361259,0.999152,3.79953e-17,0.310039,0,0.858217,nan,nan,nan,nan,0
0.685,0.005,0.354746,0.999665,7.69042e-17,0.310205,0,0.874441,nan,nan,nan,nan,0
0.685,0.015,0.354746,0.999665,9.9754e-50,0.310205,0,0.874441,nan,nan,nan,nan,0
0.685,0.025,0.354746,0.999665,-7.69042e-17,0.310205,0,0.874441,nan,nan,nan,nan,0
0.695,0.005,0.347594,1.00033,1.35226e-16,0.31042,0,0.893055,nan,nan,nan,nan,0
0.695,0.015,0.347594,1.00033,2.26735e-49,0.31042,0,0.893055,nan,nan,nan,nan,0
0.695,0.025,0.347594,1.00033,-1.35226e-16,0.31042,0,0.893055,nan,nan,nan,nan,0
0.705,0.005,0.340318,1.00115,1.15625e-16,0.310686,0,0.912926,nan,nan,nan,nan,0
0.705,0.015,0.340318,1.00115,8.54738e-50,0.310686,0,0.912926,nan,nan,nan,nan,0
0.705,0.025,0.340318,1.00115,-1.15625e-16,0.310686,0,0.912926,nan,nan,nan,nan,0
0.715,0.005,0.333429,1.00205,1.32646e-16,0.310971,0,0.932645,nan,nan,nan,nan,0
0.715,0.015,0.333429,1.00205,3.25776e-49,0.310971,0,0.932645,nan,nan,nan,nan,0
